sample_id,temperature_c,humidity,wind_speed_kmh,rainfall_mm,rainfall_last_12_months_mm,recent_storm_or_flood,aqi
2114,25.5,72.51,12.61,0.0,1861.92,0,85.05
2115,33.09,47.47,3.98,0.0,781.14,0,137.69
2116,31.89,89.09,7.72,0.0,1623.43,0,169.33
2117,29.79,53.55,13.6,12.99,1297.87,0,68.5
2118,23.57,32.86,9.12,14.88,1692.3,0,121.78
2119,30.02,69.06,13.31,17.4,1158.87,0,144.81
2120,29.33,50.76,10.18,2.35,1262.02,0,131.32
2121,30.15,49.85,5.93,0.0,1206.81,0,106.94
2122,25.32,48.41,11.99,11.53,1257.97,0,135.56
2123,25.05,52.23,10.59,27.57,1127.34,0,53.33
2124,22.39,39.45,6.75,9.84,747.27,0,148.51
2125,35.65,51.75,8.9,10.94,1595.57,0,44.74
2126,22.67,60.8,8.22,0.0,1379.09,0,127.37
2127,36.7,62.24,9.74,11.5,2031.45,0,151.78
2128,27.08,73.26,8.68,24.48,2182.62,0,124.14
2129,17.57,54.03,7.23,10.56,1061.97,0,179.89
2130,34.9,79.76,4.67,16.52,1218.88,0,130.39
2131,21.22,79.1,8.61,12.67,1565.39,0,137.56
2132,26.44,65.99,6.87,2.75,1095.26,0,155.68
2133,29.61,73.5,14.68,10.93,806.73,0,116.33
2134,32.56,40.43,11.48,3.37,1643.31,0,62.61
2135,31.51,33.17,9.02,1.98,1634.6,0,120.49
2136,31.05,72.68,1.83,8.02,1581.19,0,83.06
2137,22.71,57.76,12.7,0.0,946.35,0,112.64
2138,24.58,62.21,9.27,20.97,1942.93,0,32.58
2139,28.09,67.49,5.24,0.0,1705.96,0,117.68
2140,28.02,68.95,11.11,13.55,1344.04,0,157.35
2141,28.0,68.33,7.87,11.67,1329.4,0,129.6
2142,33.51,80.75,8.64,0.0,2033.38,0,136.45
2143,20.81,86.5,8.29,0.0,1348.89,0,180.61
2144,29.99,61.76,15.12,12.54,1382.08,0,166.31
2145,31.09,52.39,12.13,0.0,1227.99,0,125.03
2146,31.81,55.67,14.42,13.55,2089.68,0,113.39
2147,33.47,66.21,14.7,6.87,1552.96,0,131.2
2148,31.13,58.31,5.27,0.0,1265.95,0,79.66
2149,35.64,57.22,1.76,0.0,888.06,0,153.12
2150,29.06,48.21,5.32,0.53,2163.38,0,113.25
2151,27.06,87.51,14.54,5.08,1201.92,0,84.84
2152,30.71,60.6,9.12,0.0,1506.45,0,102.87
2153,25.78,31.92,12.77,8.07,1589.41,0,112.47
2154,18.73,46.71,8.86,9.89,1135.99,0,150.58
2155,17.89,50.77,5.82,0.46,1342.01,0,147.84
2156,32.08,47.34,14.56,21.0,1848.4,0,123.01
2157,24.83,45.6,11.45,0.0,2031.68,0,145.31
2158,32.24,80.23,13.17,3.51,1730.47,0,82.29
2159,36.32,34.24,5.71,2.02,1867.66,0,214.13
2160,23.18,86.16,7.24,9.17,1763.08,0,99.62
2161,24.02,27.45,6.5,4.62,870.7,0,180.8
2162,30.47,75.81,2.67,0.0,1213.68,0,85.64
2163,25.56,51.64,12.94,1.65,981.06,0,184.02
2164,25.51,56.21,10.38,0.0,1666.23,0,113.91
2165,29.04,60.8,12.36,13.3,1051.85,0,165.42
2166,36.74,58.24,14.02,0.0,1022.73,0,147.77
2167,23.2,44.4,1.36,4.9,1826.69,0,128.38
2168,33.21,46.63,16.78,3.1,1515.95,0,80.7
2169,35.19,57.65,7.85,0.0,1371.84,0,66.34
2170,18.42,68.71,16.5,0.0,1135.89,0,97.4
2171,22.45,57.38,13.26,0.0,1602.17,0,137.36
2172,36.98,37.25,14.04,0.31,1036.08,0,98.84
2173,39.65,97.63,8.99,0.0,1830.7,0,67.11
2174,22.96,51.3,11.83,13.51,1863.38,0,84.09
2175,34.93,60.16,6.35,4.91,1876.08,0,196.58
2176,19.96,67.49,7.48,0.0,1279.81,0,100.37
2177,31.03,47.05,11.68,0.0,1626.71,0,163.09
2178,26.3,60.45,9.06,6.45,1759.02,0,122.02
2179,29.47,51.25,8.53,0.0,1403.93,0,83.02
2180,28.77,63.28,10.11,4.22,2013.41,0,133.1
2181,31.86,55.56,12.88,10.94,1767.61,0,108.67
2182,21.77,62.11,5.53,6.09,1932.72,0,87.6
2183,26.62,68.0,17.39,18.18,1984.32,0,20.0
2184,31.57,64.39,1.36,0.0,1000.8,0,65.24
2185,25.28,45.66,6.75,0.0,2120.08,0,139.21
2186,28.13,49.21,6.11,8.44,854.56,0,66.88
2187,29.65,55.92,8.03,0.0,1897.16,0,107.2
2188,29.57,57.6,14.64,6.96,492.11,0,125.62
2189,24.74,66.79,7.82,0.0,1318.32,0,97.21
2190,28.81,50.89,12.31,0.0,1868.32,0,119.18
2191,28.93,53.88,4.65,0.0,1361.22,0,175.01
2192,26.4,57.7,13.08,12.95,1328.27,0,181.47
2193,25.43,65.66,10.15,4.6,641.38,0,171.63
2194,39.71,37.44,4.16,12.06,1595.01,0,91.86
2195,29.62,96.81,13.99,0.0,1644.52,0,97.56
2196,26.84,48.61,11.2,0.0,1831.45,0,169.96
2197,28.99,81.81,8.38,8.88,931.29,0,89.88
2198,33.31,60.32,14.44,11.75,1254.22,0,104.83
2199,29.26,52.71,9.56,4.49,1795.09,0,125.15
2200,34.17,61.75,12.4,10.08,1842.52,0,33.88
2201,25.21,81.18,15.44,0.0,1397.48,0,174.27
2202,30.04,47.84,15.83,19.45,1527.64,0,127.26
2203,25.65,63.88,9.56,13.53,1643.4,0,153.58
2204,32.18,64.32,14.44,7.31,2490.02,0,102.08
2205,39.03,71.26,9.95,13.98,1671.53,0,128.5
2206,27.36,52.75,13.88,0.27,1718.61,0,71.92
2207,27.76,54.68,12.4,0.0,1267.03,0,107.97
2208,33.06,36.88,13.7,19.01,1903.25,0,107.6
2209,29.62,43.83,10.3,4.22,847.5,0,138.82
2210,30.7,62.27,5.78,8.23,1673.64,0,52.16
2211,36.04,64.37,9.61,1.24,1203.57,0,138.89
2212,24.75,61.91,9.0,5.75,1938.43,0,172.37
2213,29.54,48.67,21.45,11.35,2134.23,0,102.64
2214,30.07,40.89,11.05,0.0,1815.25,0,104.17
2215,32.19,82.25,12.07,0.0,1275.76,0,37.52
2216,31.31,38.36,7.92,0.0,1333.9,0,92.36
2217,29.75,42.78,14.32,17.11,1307.03,0,110.14
2218,33.76,57.62,10.96,0.08,1267.05,0,123.19
2219,27.35,40.9,6.75,0.0,1715.85,0,159.03
2220,29.6,69.26,9.24,0.0,1169.28,0,143.8
2221,25.92,61.74,7.07,8.51,1484.26,0,79.05
2222,24.93,54.6,16.31,18.21,1231.39,0,165.92
2223,27.79,40.06,16.89,0.0,2112.49,0,75.79
2224,28.28,36.13,10.94,0.0,1349.12,0,88.98
2225,38.04,66.37,12.3,5.58,2219.71,0,176.2
2226,30.53,45.53,12.95,0.0,1666.77,0,114.02
2227,25.84,37.39,10.21,15.65,2267.43,0,130.52
2228,29.92,69.37,8.89,0.0,1159.81,0,130.19
2229,28.32,41.89,5.4,7.21,1099.34,0,82.27
2230,29.34,52.89,16.32,0.0,793.62,0,137.68
2231,31.21,38.65,9.05,0.0,1581.38,0,112.29
2232,28.72,50.07,14.36,0.0,1871.99,0,136.44
2233,26.27,68.73,7.93,10.23,1132.25,0,138.93
2234,33.24,68.99,5.46,4.38,938.68,0,162.19
2235,16.23,59.82,9.28,7.63,2086.91,0,155.94
2236,29.0,63.36,7.16,0.0,1749.86,0,136.61
2237,28.42,27.41,11.89,0.0,1794.91,0,69.07
2238,29.24,59.08,12.01,4.68,1091.16,0,147.61
2239,25.5,60.83,12.25,0.95,1899.83,0,136.1
2240,22.75,62.02,6.65,0.0,848.4,0,121.6
2241,34.66,57.56,8.57,0.0,1226.9,0,88.36
2242,43.07,72.36,12.63,1.74,2127.3,0,150.31
2243,27.55,45.56,8.97,0.0,1570.71,0,150.42
2244,21.08,65.42,13.95,13.92,1351.85,0,66.37
2245,21.94,100.0,15.22,1.4,1651.19,0,110.05
2246,32.45,48.63,7.15,2.95,436.29,0,82.8
2247,30.39,79.9,11.21,0.0,1436.98,0,170.04
2248,33.91,50.37,2.95,0.0,1467.27,0,99.26
2249,25.76,49.2,11.68,4.01,1580.8,0,216.37
2250,25.18,54.74,12.3,15.52,1511.99,0,110.66
2251,29.1,71.45,18.75,14.63,1110.53,0,159.7
2252,25.07,69.89,11.64,3.39,1570.01,0,190.03
2253,26.73,61.1,5.33,19.19,1055.61,0,65.73
2254,27.04,63.21,12.66,7.9,1540.96,0,106.76
2255,22.3,61.45,18.34,8.64,1303.11,0,140.32
2256,32.35,15.27,11.98,2.11,1426.71,0,133.58
2257,30.85,70.86,8.69,0.0,1672.01,0,122.67
2258,34.06,67.28,15.11,0.0,2583.07,0,149.02
2259,22.27,88.66,16.09,0.0,752.24,0,127.52
2260,31.93,69.18,8.33,2.94,1948.84,0,214.62
2261,22.83,49.85,11.97,0.0,1772.05,0,99.57
2262,34.83,49.66,3.49,0.0,1560.1,0,168.82
2263,21.34,87.72,1.16,0.63,1578.31,0,117.62
2264,30.96,39.64,12.7,12.96,1586.14,0,170.13
2265,24.68,42.05,12.12,0.0,1725.33,0,105.27
2266,32.81,79.61,13.04,16.77,1203.32,0,28.43
2267,29.53,58.5,16.29,4.99,1944.56,0,97.59
2268,26.15,49.17,10.68,3.01,1377.93,0,119.15
2269,24.56,23.7,11.23,0.0,2102.51,0,40.53
2270,29.32,66.23,11.99,0.0,1955.38,0,141.88
2271,20.02,65.42,13.44,0.0,1845.81,0,140.97
2272,30.19,68.03,9.79,16.02,1666.61,0,110.12
2273,32.61,54.19,4.38,3.17,1322.63,0,144.98
2274,34.68,53.36,13.33,0.27,1587.64,0,157.46
2275,25.48,51.88,14.83,4.25,2107.95,0,189.03
2276,29.07,56.18,6.06,0.0,1899.54,0,92.67
2277,31.94,49.71,13.71,0.0,919.14,0,83.28
2278,18.14,69.05,8.01,9.09,1325.5,0,110.19
2279,37.44,100.0,16.31,0.0,1120.4,0,94.12
2280,22.0,50.77,7.48,13.84,829.01,0,112.93
2281,26.98,68.52,21.14,9.89,1251.42,0,106.0
2282,21.21,45.38,9.25,12.64,1446.57,0,104.21
2283,24.89,77.82,13.59,12.81,1999.04,0,192.26
2284,29.84,10.0,15.28,0.0,1327.51,0,156.52
2285,29.17,52.62,3.73,11.15,1037.56,0,117.37
2286,31.95,70.0,11.57,13.93,1492.54,0,160.95
2287,33.24,69.05,9.23,13.22,2157.84,0,135.52
2288,23.58,53.05,14.84,25.11,1466.78,0,129.43
2289,29.82,100.0,16.76,0.0,1178.5,0,160.91
2290,23.98,61.02,13.36,0.0,1539.26,0,53.53
2291,32.65,59.3,4.65,0.0,1284.18,0,168.04
2292,24.51,70.9,10.8,1.63,1289.0,0,126.61
2293,28.37,74.58,6.21,2.1,1213.64,0,37.45
2294,19.37,53.15,7.06,20.61,1521.73,0,96.87
2295,29.77,51.46,15.28,0.0,1393.01,0,49.33
2296,38.14,64.3,8.44,1.16,1753.14,0,122.46
2297,36.84,56.08,9.69,0.0,1760.4,0,110.73
2298,35.38,35.4,13.59,0.0,1695.15,0,150.35
2299,23.13,60.37,8.71,0.0,1574.62,0,117.4
2300,22.76,53.7,14.23,9.82,1424.53,0,146.63
2301,27.8,54.06,1.29,5.71,1478.36,0,77.8
2302,34.83,74.39,7.51,0.0,1785.73,0,127.27
2303,25.76,60.16,11.64,15.67,1551.3,0,86.7
2304,30.87,50.3,8.94,0.0,864.72,0,163.45
2305,18.06,55.89,3.16,0.71,986.4,0,117.69
2306,18.79,63.92,7.46,12.32,1637.41,0,105.1
2307,34.59,69.99,13.13,11.4,846.33,0,179.94
2308,34.67,91.94,12.12,0.0,1438.47,0,123.65
2309,25.15,39.58,18.25,7.54,1296.79,0,78.32
2310,28.13,62.8,4.1,10.17,1279.47,0,222.82
2311,19.27,72.37,10.6,6.71,1420.37,0,105.45
2312,28.8,75.11,14.34,11.36,1920.26,0,189.12
2313,25.51,80.36,12.24,0.0,783.33,0,119.35
2314,29.17,55.34,6.34,0.0,1092.87,0,201.4
2315,23.26,30.85,11.6,13.6,966.67,0,156.13
2316,32.62,58.25,9.64,0.0,1971.76,0,105.79
2317,29.48,54.65,3.37,0.0,777.25,0,69.82
2318,36.27,63.67,17.06,0.0,880.58,0,156.37
2319,27.33,32.43,16.37,4.07,1749.36,0,57.15
2320,34.4,57.0,13.42,15.55,1359.05,0,178.6
2321,31.38,40.84,9.34,0.0,525.85,0,161.16
2322,24.28,59.27,13.62,3.42,1174.91,0,119.36
2323,32.25,58.5,7.19,0.0,1222.14,0,152.22
2324,27.55,69.72,9.01,0.0,1818.72,0,151.6
2325,28.36,73.16,9.9,0.0,1754.83,0,73.1
2326,25.16,55.04,6.88,1.59,1244.21,0,138.92
2327,34.49,79.56,8.57,4.13,1539.19,0,69.0
2328,35.18,49.09,3.6,0.0,1541.0,0,180.5
2329,29.8,66.56,4.84,18.5,981.77,0,136.09
2330,34.26,80.38,12.53,0.0,1535.54,0,115.82
2331,31.41,35.26,11.17,16.12,788.59,0,153.73
2332,26.64,60.63,4.85,1.45,523.51,0,133.52
2333,33.42,49.17,6.6,13.89,1208.03,0,105.11
2334,23.24,52.5,9.19,0.0,1632.63,0,131.01
2335,31.5,61.22,13.16,0.0,1516.27,0,84.32
2336,36.49,53.06,12.66,0.0,1766.3,0,136.72
2337,26.43,61.71,15.42,4.77,1442.81,0,132.89
2338,28.27,55.17,8.93,8.2,2391.97,0,78.24
2339,25.42,25.29,12.94,0.0,1203.24,0,129.5
2340,25.45,52.95,8.44,0.0,1248.66,0,38.63
2341,24.41,56.85,13.06,0.0,1023.6,0,97.19
2342,31.69,58.39,10.9,0.0,1657.29,0,201.67
2343,27.27,59.03,15.38,0.0,1253.44,0,74.94
2344,29.98,43.02,10.35,0.0,1980.8,0,126.18
2345,23.73,63.01,8.58,13.58,894.31,0,149.73
2346,32.33,54.05,5.37,0.0,977.23,0,85.27
2347,34.88,70.13,12.95,0.0,1678.75,0,142.81
2348,28.18,43.32,4.52,12.49,1882.04,0,173.96
2349,20.33,71.84,14.04,7.73,1540.11,0,119.35
2350,27.01,40.03,6.18,10.5,1379.78,0,153.64
2351,23.57,58.19,11.53,2.66,1442.59,0,139.82
2352,24.02,66.02,11.57,0.0,1521.15,0,59.1
2353,24.4,70.27,13.76,0.0,1290.23,0,160.89
2354,34.4,56.65,10.92,0.37,2111.5,0,175.38
2355,28.69,58.01,5.24,8.7,934.28,0,80.54
2356,35.3,75.82,10.09,0.0,1584.68,0,101.55
2357,40.31,42.07,7.31,2.64,1933.52,0,112.45
2358,30.85,43.31,9.81,10.84,1297.24,0,141.99
2359,27.07,24.39,6.43,3.02,1077.87,0,78.95
2360,28.89,62.81,12.47,0.0,1543.56,0,147.26
2361,25.99,49.61,14.94,9.8,1804.94,0,98.96
2362,32.48,56.07,13.1,0.0,1415.86,0,84.33
2363,25.82,46.08,13.37,21.35,1956.15,0,144.03
2364,30.31,50.7,10.35,0.0,1860.77,0,70.11
2365,31.92,50.66,7.82,5.73,2244.88,0,101.44
2366,24.93,57.38,13.41,3.82,1301.0,0,188.83
2367,37.08,64.45,17.37,12.81,1468.31,0,141.26
2368,28.51,80.69,11.13,4.71,1600.81,0,90.89
2369,12.65,60.68,4.82,0.0,2019.0,0,142.8
2370,19.67,59.59,5.17,6.94,1951.1,0,71.97
2371,38.87,85.42,10.3,9.96,1507.28,0,161.83
2372,26.78,68.81,4.6,0.0,1286.6,0,72.58
2373,24.19,48.15,7.27,6.67,899.54,0,135.08
2374,26.4,36.58,11.48,0.0,1189.21,0,149.75
2375,28.52,61.87,11.41,0.0,1588.43,0,93.11
2376,27.05,67.15,5.28,0.0,1862.46,0,155.49
2377,32.2,76.8,5.93,0.0,1477.5,0,95.47
2378,32.92,32.54,15.23,12.11,1451.71,0,105.71
2379,18.89,52.06,4.18,5.11,670.79,0,127.26
2380,20.6,55.6,10.23,0.0,1131.01,0,118.7
2381,30.37,72.04,5.97,2.15,1475.3,0,116.42
2382,34.55,87.17,9.02,0.0,958.96,0,162.74
2383,25.22,66.99,4.56,1.49,1325.93,0,174.2
2384,28.88,77.01,9.02,0.0,1857.16,0,151.28
2385,26.48,49.79,13.26,1.14,1160.67,0,124.26
2386,36.16,47.55,9.16,0.0,1420.72,0,138.83
2387,31.34,67.08,9.65,9.66,1147.16,0,127.35
2388,35.77,67.57,14.73,3.51,2152.92,0,119.61
2389,35.26,73.38,9.51,0.0,1410.49,0,141.7
2390,25.42,78.94,5.68,0.0,1084.96,0,160.89
2391,30.8,92.13,10.97,0.0,1586.1,0,115.6
2392,27.57,68.06,12.19,0.0,1771.41,0,133.86
2393,19.57,58.69,8.29,0.0,2279.9,0,123.49
2394,26.67,64.81,7.73,3.55,1385.37,0,186.42
2395,24.79,40.46,13.11,11.76,1748.05,0,85.78
2396,38.15,57.22,8.82,6.68,1293.08,0,169.66
2397,31.61,54.74,13.26,5.76,1504.64,0,79.58
2398,25.6,49.74,3.69,5.26,1501.35,0,232.8
2399,27.66,69.64,13.38,8.7,1160.27,0,203.21
2400,25.96,30.57,5.95,7.68,1428.15,0,126.29
2401,31.32,74.3,12.59,2.51,1520.71,0,150.48
2402,21.31,89.5,10.52,17.13,1197.62,0,135.06
2403,19.44,62.74,13.26,0.0,1517.63,0,157.79
2404,23.03,90.72,12.15,2.37,1378.71,0,80.24
2405,28.45,31.92,14.92,8.2,1060.92,0,67.23
2406,28.99,65.84,5.54,0.0,2052.41,0,126.3
2407,21.26,50.11,10.17,0.0,2158.5,0,123.55
2408,26.23,62.32,9.44,17.36,1273.68,0,41.87
2409,28.73,62.87,10.37,2.65,854.56,0,128.16
2410,33.67,58.86,12.95,6.26,1269.85,0,74.01
2411,22.7,80.4,11.27,14.78,1012.69,0,101.39
2412,24.25,54.18,4.7,19.95,2202.79,0,134.97
2413,28.55,46.02,8.22,17.46,1569.58,0,94.01
2414,19.3,60.68,9.56,6.26,571.1,0,127.6
2415,33.98,80.59,15.6,0.0,821.26,0,211.22
2416,23.59,41.76,7.96,9.67,1989.87,0,100.7
2417,20.15,48.7,9.16,10.96,776.76,0,117.77
2418,36.1,57.94,11.88,0.0,1573.64,0,109.19
2419,35.7,86.3,9.25,25.65,1324.37,0,115.02
2420,25.44,69.73,12.95,0.0,914.73,0,156.18
2421,21.18,50.02,14.06,17.27,2135.73,0,59.35
2422,29.57,35.71,2.08,0.0,1567.25,0,130.65
2423,20.17,79.2,1.39,0.0,846.65,0,94.54
2424,27.19,55.42,8.78,0.0,2121.33,0,124.97
2425,32.57,62.48,18.01,6.93,2092.15,0,112.55
2426,24.72,100.0,15.85,4.57,400.0,0,111.52
2427,28.54,57.65,9.7,0.0,1905.42,0,20.0
2428,22.59,72.16,7.6,19.12,1107.13,0,213.45
2429,28.77,56.15,16.0,2.73,1284.86,0,136.9
2430,25.02,76.1,10.47,4.67,1498.05,0,119.18
2431,22.74,43.84,5.98,0.0,1610.75,0,153.83
2432,22.14,55.19,13.04,2.91,1856.86,0,147.46
2433,26.13,36.42,14.29,0.0,1046.54,0,101.5
2434,29.06,43.78,7.97,4.12,1140.01,0,43.23
2435,26.75,81.13,9.55,1.89,1230.94,0,122.32
2436,25.46,75.29,15.26,0.0,1452.12,0,98.78
2437,32.73,61.2,12.73,4.47,1528.44,0,155.28
2438,23.81,60.09,9.65,1.36,1290.55,0,128.11
2439,30.26,43.73,14.81,0.0,1072.3,0,144.97
2440,26.81,67.0,7.47,0.0,1321.37,0,147.68
2441,32.95,65.92,9.2,5.55,1896.97,0,98.48
2442,25.22,72.96,14.04,0.0,1182.43,0,153.68
2443,20.35,92.91,8.21,0.0,2159.29,0,90.75
2444,18.73,64.86,9.25,10.09,1852.11,0,67.14
2445,30.05,74.62,7.15,14.02,1448.95,0,91.34
2446,18.92,66.46,7.94,3.24,1812.5,0,29.42
2447,31.2,48.23,5.4,10.74,1213.27,0,81.15
2448,18.24,80.37,18.14,0.0,1651.11,0,73.56
2449,36.77,55.0,16.86,8.26,1672.36,0,128.26
2450,37.06,41.33,3.4,0.0,1337.39,0,151.57
2451,29.56,47.56,10.77,0.0,1609.08,0,110.26
2452,27.44,49.09,10.37,17.17,1496.38,0,122.99
2453,30.38,77.23,6.24,0.0,1986.01,0,110.43
2454,26.98,51.01,11.36,11.85,1498.29,0,89.56
2455,31.02,63.59,10.14,14.84,1542.3,0,64.09
2456,30.4,60.82,3.5,2.55,1266.78,0,87.34
2457,40.84,70.44,4.21,0.0,1006.31,0,80.16
2458,25.2,74.75,15.69,0.0,1936.34,0,201.58
2459,34.34,78.0,5.83,13.17,1727.17,0,78.74
2460,30.18,61.59,14.33,0.48,1350.27,0,45.03
2461,23.43,47.33,5.15,17.12,1547.07,0,79.81
2462,34.39,74.59,10.28,18.29,1474.03,0,91.94
2463,24.37,61.26,9.59,4.17,1353.31,0,158.42
2464,27.27,28.19,11.46,0.0,1204.32,0,92.33
2465,31.85,42.83,12.32,2.02,1590.64,0,47.36
2466,25.63,57.07,12.17,0.0,1472.74,0,114.59
2467,35.78,71.16,16.21,0.0,1938.64,0,48.54
2468,30.27,48.57,14.26,0.0,1692.59,0,123.63
2469,20.33,63.94,9.15,7.61,1487.23,0,147.96
2470,23.95,78.85,8.41,5.85,1912.72,0,141.87
2471,30.53,54.69,6.92,23.8,1660.77,0,140.85
2472,24.83,81.8,14.51,6.29,1964.6,0,131.58
2473,34.81,52.69,14.55,0.0,1688.44,0,135.11
2474,28.86,42.2,17.15,2.35,1197.38,0,92.56
2475,27.51,59.97,12.56,11.65,1368.05,0,80.17
2476,20.75,32.85,7.2,0.0,1935.09,0,115.64
2477,29.66,64.16,10.21,0.0,1946.76,0,51.41
2478,31.99,71.06,11.14,5.59,1814.93,0,96.14
2479,29.48,53.86,8.1,4.55,1686.23,0,102.46
2480,36.03,56.47,8.34,0.0,1099.81,0,164.78
2481,30.23,41.75,5.73,4.58,2203.19,0,113.55
2482,28.37,52.83,10.87,6.55,992.83,0,117.95
2483,26.55,50.82,6.78,6.36,2117.45,0,102.97
2484,28.9,72.11,13.69,4.47,1717.9,0,241.61
2485,24.7,54.11,10.51,0.0,2042.93,0,149.8
2486,29.81,63.29,9.7,0.0,1244.99,0,176.28
2487,33.33,47.73,12.22,4.4,2496.85,0,122.43
2488,23.1,56.32,6.65,21.98,1697.82,0,50.77
2489,35.63,72.64,9.41,0.0,982.41,0,159.85
2490,28.38,54.11,8.18,6.94,645.13,0,156.27
2491,27.6,51.03,12.27,7.71,1721.92,0,170.31
2492,34.07,42.42,11.46,0.0,1757.38,0,119.44
2493,30.47,60.99,11.51,0.0,1302.1,0,91.9
2494,22.04,68.11,11.75,5.05,1269.0,0,93.85
2495,35.47,56.14,7.81,6.32,1763.43,0,219.57
2496,20.97,67.09,10.34,17.45,1031.54,0,137.5
2497,21.14,40.61,10.29,3.41,1477.17,0,91.87
2498,26.24,78.15,6.98,18.36,1719.13,0,122.93
2499,32.54,89.2,13.29,6.36,1797.94,0,129.56
2500,25.01,53.04,12.51,0.0,1052.2,0,122.05
2501,31.87,65.1,5.14,1.5,1055.77,0,91.3
2502,21.07,65.0,17.82,4.96,1994.2,0,99.01
2503,31.22,67.6,12.87,18.41,1615.95,0,108.53
2504,28.93,79.65,16.27,11.27,1382.41,0,194.32
2505,31.48,53.45,6.9,8.47,1673.77,0,172.1
2506,13.69,67.35,15.08,18.14,1888.59,0,159.91
2507,33.27,47.42,12.96,0.0,1440.95,0,69.52
2508,19.74,69.88,8.05,21.29,1507.12,0,136.36
2509,27.86,48.04,10.44,0.0,777.73,0,170.32
2510,26.01,78.84,4.82,5.98,1281.26,0,195.03
2511,25.96,42.28,12.39,1.42,1260.51,0,128.65
2512,28.96,62.47,15.23,2.1,2132.99,0,144.05
2513,28.88,72.43,12.68,15.7,1345.99,0,152.58
2514,27.36,60.55,19.08,0.0,1225.85,0,158.5
2515,27.76,80.26,20.0,4.39,1525.78,0,185.41
2516,33.25,92.11,10.51,0.0,1636.35,0,148.17
2517,26.87,82.82,18.15,0.0,2097.14,0,141.18
2518,23.56,49.09,3.6,0.0,1218.13,0,110.65
2519,26.53,61.78,15.37,5.0,1150.14,0,22.39
2520,24.09,60.56,13.46,0.0,1370.26,0,126.47
2521,35.62,60.82,7.22,0.0,981.91,0,71.63
2522,33.1,62.35,4.34,0.0,1282.01,0,107.45
2523,29.71,54.15,4.12,3.92,1409.78,0,173.72
2524,18.88,58.66,13.14,0.0,1311.52,0,170.03
2525,27.91,68.95,9.65,0.0,1531.76,0,129.87
2526,28.14,69.51,14.8,0.0,1646.13,0,105.2
2527,35.56,62.28,18.51,0.0,1222.73,0,132.46
2528,27.92,70.64,12.84,0.0,1170.55,0,148.64
2529,33.57,66.56,13.69,0.0,1589.02,0,155.47
2530,32.96,63.62,14.54,4.04,1794.84,0,175.47
2531,28.13,60.45,14.09,16.5,697.06,0,191.44
2532,24.27,51.0,0.19,11.93,1343.04,0,172.76
2533,29.07,75.0,10.92,2.88,1755.57,0,134.1
2534,32.67,53.25,15.74,0.0,1505.26,0,79.19
2535,27.61,55.96,11.79,10.09,1868.72,0,132.82
2536,24.62,58.79,10.16,1.9,1882.92,0,99.6
2537,34.39,85.47,9.14,2.21,1237.37,0,131.42
2538,32.84,51.71,3.05,0.0,954.39,0,96.9
2539,30.8,70.14,15.59,0.0,1845.71,0,135.62
2540,31.17,58.91,10.25,20.43,1770.33,0,149.16
2541,32.68,69.87,17.24,0.0,1503.14,0,123.26
2542,27.2,88.52,6.89,0.0,1723.97,0,99.73
2543,19.95,82.3,2.05,0.0,1563.08,0,162.88
2544,35.4,99.01,8.74,5.5,1883.75,0,54.45
2545,28.55,71.12,8.39,0.0,1259.38,0,82.36
2546,20.86,66.69,7.52,18.66,1367.69,0,79.77
2547,29.33,56.5,18.6,14.31,1689.45,0,131.56
2548,25.11,42.65,11.09,5.48,1751.54,0,112.83
2549,28.64,89.95,11.38,12.68,1613.06,0,116.05
2550,22.62,43.85,12.12,12.72,1307.68,0,153.52
2551,31.19,74.75,12.44,2.16,1873.87,0,120.17
2552,29.99,28.38,8.59,2.73,1173.77,0,93.54
2553,28.98,70.37,10.06,1.86,1282.59,0,146.43
2554,29.74,62.2,4.27,1.63,1928.83,0,124.71
2555,29.76,49.74,5.21,0.0,1348.65,0,76.55
2556,25.82,17.35,9.69,18.92,1312.44,0,27.68
2557,25.88,38.79,8.67,2.24,1762.43,0,140.5
2558,33.19,69.82,8.28,3.53,1836.71,0,123.77
2559,32.52,54.03,10.9,0.0,2011.01,0,139.44
2560,20.91,50.9,10.16,0.0,1595.92,0,174.18
2561,26.57,89.51,15.96,10.42,1227.34,0,124.04
2562,24.39,76.42,8.24,0.0,1925.61,0,87.43
2563,30.08,48.16,13.85,8.76,1647.29,0,81.43
2564,27.31,55.88,8.79,0.0,1326.24,0,94.4
2565,30.81,58.04,16.48,3.88,2011.82,0,147.6
2566,23.59,53.67,8.17,8.52,2277.86,0,137.2
2567,40.25,73.17,7.83,0.32,1230.04,0,127.38
2568,27.26,68.65,10.44,0.0,2057.1,0,128.36
2569,27.61,56.86,12.64,0.0,1191.27,0,144.22
2570,18.39,70.59,13.04,4.53,1701.44,0,160.66
2571,28.65,54.09,6.98,25.0,400.0,0,44.91
2572,21.31,61.9,10.54,0.0,1160.24,0,155.48
2573,26.42,64.66,12.99,0.0,1896.1,0,157.41
2574,27.47,88.28,8.42,0.0,1025.34,0,111.6
2575,22.65,69.23,4.97,0.96,1593.24,0,145.09
2576,30.76,50.14,7.87,28.78,1567.36,0,83.55
2577,26.95,60.21,7.51,3.4,1949.34,0,59.16
2578,26.08,50.9,7.46,3.97,1068.05,0,124.85
2579,38.06,64.5,11.43,14.19,1492.12,0,46.31
