sample_id,crop_yield_last_year,current_stock_level,supply_chain_efficiency,import_dependency
22846,71,76,60,13
22847,104,63,93,14
22848,85,41,76,34
22849,71,45,55,8
22850,79,81,53,38
22851,92,87,69,18
22852,54,27,98,29
22853,83,37,59,6
22854,110,46,65,15
22855,84,29,80,21
22856,92,39,52,16
22857,94,35,78,27
22858,64,84,95,37
22859,57,22,82,17
22860,65,30,53,6
22861,104,58,100,24
22862,62,63,87,25
22863,72,80,68,40
22864,105,78,59,19
22865,88,25,64,38
22866,109,50,76,33
22867,95,50,95,12
22868,60,83,62,17
22869,66,53,75,37
22870,57,23,92,25
22871,66,89,59,23
22872,54,53,81,13
22873,54,53,89,33
22874,103,48,94,8
22875,74,78,59,22
22876,57,99,66,16
22877,82,38,78,15
22878,95,62,94,29
22879,92,32,89,17
22880,72,62,85,10
22881,56,29,85,32
22882,63,72,69,32
22883,106,53,89,32
22884,109,30,50,32
22885,76,80,68,19
22886,69,38,71,6
22887,78,85,71,21
22888,108,34,83,18
22889,109,28,78,6
22890,103,69,95,26
22891,102,68,64,10
22892,59,45,98,13
22893,95,60,67,13
22894,93,65,99,26
22895,54,64,59,19
22896,63,69,100,39
22897,61,57,75,33
22898,51,36,79,38
22899,98,46,79,10
22900,73,29,66,12
22901,82,64,82,6
22902,97,86,86,9
22903,71,56,51,35
22904,109,24,51,16
22905,70,23,81,33
22906,95,58,79,24
22907,90,57,79,13
22908,108,85,69,8
22909,72,41,78,20
22910,82,53,94,10
22911,52,57,87,5
22912,53,24,82,15
22913,78,87,62,21
22914,93,44,68,37
22915,95,24,57,23
22916,80,49,55,14
22917,93,56,82,10
22918,53,81,97,7
22919,82,76,92,26
22920,53,43,92,38
22921,52,89,79,38
22922,53,40,66,16
22923,69,73,78,8
22924,85,90,72,15
22925,81,54,51,19
22926,90,39,89,6
22927,87,23,74,22
22928,89,38,80,39
22929,57,26,62,17
22930,86,32,54,5
22931,69,88,90,29
22932,63,83,97,9
22933,51,46,78,10
22934,71,71,92,33
22935,60,98,79,38
22936,80,60,75,40
22937,86,60,51,5
22938,103,27,90,5
22939,60,40,73,23
22940,50,48,69,21
22941,99,62,74,36
22942,92,30,53,38
22943,93,81,80,18
22944,72,20,87,15
22945,65,30,72,6
22946,74,60,72,29
22947,100,65,57,18
22948,100,68,95,12
22949,105,80,54,23
22950,59,73,76,36
22951,89,37,95,12
22952,52,68,66,9
22953,82,59,50,5
22954,72,99,72,18
22955,74,38,66,25
22956,68,51,67,28
22957,58,28,92,16
22958,92,78,71,21
22959,86,89,63,15
22960,52,49,62,37
22961,107,98,59,19
22962,61,54,80,27
22963,70,38,71,34
22964,85,29,68,20
22965,52,70,55,35
22966,59,25,85,5
22967,53,72,97,34
22968,86,88,83,39
22969,97,35,92,23
22970,53,48,87,15
22971,52,91,54,13
22972,73,62,95,27
22973,109,27,57,38
22974,52,65,66,25
22975,72,73,81,13
22976,78,29,65,37
22977,56,95,54,35
22978,86,81,66,14
22979,50,25,97,31
22980,56,63,86,21
22981,92,44,90,34
22982,93,56,78,14
22983,77,35,73,22
22984,65,50,74,33
22985,70,42,66,23
22986,69,88,94,16
22987,61,85,62,29
22988,67,61,50,34
22989,82,96,92,15
22990,54,51,54,36
22991,83,54,94,10
22992,76,65,80,20
22993,73,24,60,6
22994,91,69,99,32
22995,71,59,58,38
22996,96,97,90,31
22997,64,49,51,24
22998,86,92,95,28
22999,57,50,51,35
23000,82,62,93,17
23001,85,43,77,6
23002,68,71,94,8
23003,63,39,81,16
23004,101,64,89,9
23005,72,68,56,36
23006,104,70,68,13
23007,102,78,73,38
23008,98,21,64,21
23009,62,82,92,38
23010,103,56,90,34
23011,86,28,89,35
23012,76,68,82,39
23013,75,60,88,8
23014,68,90,84,7
23015,57,96,83,35
23016,66,100,51,13
23017,89,90,50,10
23018,52,96,65,9
23019,69,53,61,22
23020,71,78,68,40
23021,64,62,51,26
23022,109,42,73,30
23023,101,73,57,16
23024,101,23,85,38
23025,108,46,81,20
23026,50,100,58,5
23027,69,60,60,15
23028,64,40,58,21
23029,93,98,77,26
23030,99,48,89,15
23031,70,77,76,19
23032,60,90,62,24
23033,65,29,78,17
23034,106,94,82,27
23035,79,96,53,37
23036,78,85,93,19
23037,65,34,87,28
23038,53,79,85,31
23039,98,61,97,37
23040,109,62,71,29
23041,93,44,76,6
23042,80,77,68,38
23043,106,62,92,25
23044,107,71,94,35
23045,89,32,88,21
23046,69,70,63,13
23047,89,44,81,38
23048,80,88,87,20
23049,104,34,65,10
23050,89,91,91,5
23051,99,53,94,18
23052,56,26,68,18
23053,93,92,55,17
23054,63,68,91,12
23055,80,30,76,9
23056,71,49,94,31
23057,72,23,88,9
23058,101,85,93,33
23059,103,89,73,23
23060,95,63,83,23
23061,102,44,98,35
23062,99,66,55,36
23063,97,62,64,19
23064,74,92,78,5
23065,95,27,71,19
23066,53,68,59,24
23067,110,58,67,14
23068,99,66,100,30
23069,71,83,51,24
23070,75,22,70,31
23071,76,41,95,12
23072,94,60,90,9
23073,71,86,57,36
23074,75,38,57,5
23075,72,96,94,11
23076,51,42,89,24
23077,63,27,86,7
23078,73,60,56,6
23079,57,42,84,29
23080,76,91,71,29
23081,110,79,61,22
23082,94,30,91,14
23083,103,38,78,15
23084,84,36,61,34
23085,76,27,80,29
23086,109,67,65,23
23087,68,98,75,11
23088,53,22,63,6
23089,61,65,58,28
23090,54,57,91,39
23091,105,28,95,8
23092,56,24,66,6
23093,98,29,57,12
23094,101,50,95,5
23095,70,59,77,14
23096,57,100,85,18
23097,82,71,83,6
23098,65,75,61,30
23099,69,88,73,30
23100,75,65,63,18
23101,50,44,79,40
23102,64,75,72,28
23103,70,34,81,35
23104,108,27,65,15
23105,63,88,100,15
23106,71,53,79,34
23107,68,55,62,40
23108,80,21,97,13
23109,82,68,98,33
23110,87,76,64,12
23111,108,74,75,11
23112,97,27,50,36
23113,79,61,81,26
23114,56,95,88,7
23115,73,33,77,33
23116,102,91,96,12
23117,96,68,74,24
23118,90,87,57,33
23119,97,60,62,6
23120,103,29,94,11
23121,52,66,87,12
23122,107,75,79,12
23123,84,82,98,16
23124,70,84,87,28
23125,100,56,52,37
23126,77,78,75,15
23127,106,37,68,40
23128,102,83,62,26
23129,56,95,52,38
23130,54,55,91,6
23131,102,81,72,38
23132,103,78,96,7
23133,67,87,80,17
23134,66,70,95,15
23135,93,42,75,18
23136,63,31,83,10
23137,103,39,90,32
23138,84,67,67,34
23139,110,94,58,7
23140,89,52,85,40
23141,110,73,51,7
23142,93,86,92,17
23143,72,43,65,18
23144,70,92,100,15
23145,77,46,69,29
23146,50,24,60,32
23147,98,94,65,7
23148,71,97,72,27
23149,62,92,52,32
23150,51,66,58,24
23151,71,23,65,24
23152,54,39,85,17
23153,56,24,86,16
23154,95,50,57,24
23155,68,38,65,11
23156,84,29,62,37
23157,54,97,57,12
23158,95,44,89,16
23159,110,26,75,9
23160,55,80,52,22
23161,97,87,94,9
23162,87,32,64,21
23163,54,49,97,5
23164,101,49,94,34
23165,61,58,79,17
23166,109,83,100,15
23167,95,27,96,29
23168,104,94,80,19
23169,52,78,76,35
23170,101,54,66,13
23171,74,72,98,37
23172,76,94,94,30
23173,107,27,69,19
23174,95,33,57,27
23175,100,78,59,30
23176,68,99,54,17
23177,73,57,73,10
23178,103,56,74,35
23179,86,26,80,21
23180,56,42,93,12
23181,89,71,52,22
23182,101,28,81,33
23183,103,49,84,16
23184,71,76,66,38
23185,63,33,59,40
23186,83,26,84,35
23187,54,54,91,8
23188,53,83,75,29
23189,96,42,71,20
23190,70,96,62,7
23191,62,89,59,17
23192,78,40,89,34
23193,79,47,100,30
23194,58,33,62,35
23195,80,44,81,9
23196,95,73,77,19
23197,95,88,77,17
23198,102,73,91,8
23199,77,69,58,35
23200,86,20,50,17
23201,84,27,65,39
23202,62,54,63,40
23203,109,56,80,14
23204,95,94,69,24
23205,52,26,87,12
23206,84,75,76,40
23207,99,70,64,6
23208,105,90,75,7
23209,78,28,76,30
23210,80,95,91,30
23211,88,66,51,13
23212,93,65,68,5
23213,52,83,58,26
23214,56,39,53,22
23215,86,79,100,37
23216,84,62,73,10
23217,85,88,96,18
23218,91,47,100,24
23219,94,28,68,27
23220,109,30,87,17
23221,96,97,83,8
23222,100,76,85,33
23223,80,85,71,17
23224,73,30,65,9
23225,70,46,96,26
23226,101,79,93,22
23227,100,77,70,9
23228,52,51,100,22
23229,109,76,70,33
23230,108,84,88,11
23231,50,70,72,18
23232,82,28,63,24
23233,108,57,80,28
23234,87,34,75,6
23235,64,44,57,8
23236,57,82,73,22
23237,68,56,54,32
23238,55,50,73,26
23239,59,98,73,8
23240,93,92,79,16
23241,78,78,68,31
23242,55,72,56,25
23243,79,30,73,10
23244,98,99,90,10
23245,71,94,99,31
23246,81,41,76,35
23247,88,49,61,16
23248,53,95,91,8
23249,102,97,66,18
23250,83,64,63,14
23251,71,97,79,13
23252,90,47,88,36
23253,69,95,84,34
23254,57,100,62,25
23255,72,35,52,19
23256,55,72,68,14
23257,76,91,57,39
23258,70,78,63,9
23259,54,97,99,17
23260,76,86,53,24
23261,50,98,59,23
23262,84,82,73,21
23263,99,95,89,11
23264,93,37,62,12
23265,51,78,75,15
23266,57,95,75,40
23267,55,79,53,24
23268,104,85,90,35
23269,83,71,89,37
23270,57,64,87,31
23271,76,42,66,37
23272,70,74,93,34
23273,94,41,80,32
23274,50,52,77,39
23275,89,95,80,8
23276,102,51,75,6
23277,51,34,57,30
23278,60,22,52,18
23279,59,97,61,39
23280,96,82,70,7
23281,92,82,80,37
23282,74,47,85,19
23283,86,73,72,6
23284,104,21,65,32
23285,100,100,78,23
23286,85,43,87,7
23287,66,80,83,11
23288,90,43,60,27
23289,102,74,92,36
23290,76,62,77,8
23291,87,92,92,19
23292,78,83,99,8
23293,77,65,53,7
23294,56,24,83,9
23295,68,26,76,37
23296,97,72,53,31
23297,82,94,55,39
23298,67,81,56,33
23299,82,65,62,22
23300,62,69,97,38
23301,55,28,93,17
23302,108,57,84,6
23303,55,71,81,12
23304,52,92,57,19
23305,70,20,82,8
23306,71,56,72,23
23307,66,63,71,31
23308,96,48,60,36
23309,66,80,55,26
23310,57,97,93,10
23311,109,59,59,9
23312,54,20,53,33
23313,62,74,68,33
23314,95,96,70,22
23315,90,32,64,12
23316,67,75,88,22
23317,60,44,66,25
23318,98,79,86,20
23319,75,47,70,20
23320,77,69,65,7
23321,78,73,67,5
23322,96,53,98,24
23323,85,86,59,9
23324,82,77,68,26
23325,86,43,95,17
23326,59,98,74,14
23327,83,92,77,30
23328,85,26,50,8
23329,63,78,74,35
23330,110,91,95,15
23331,52,25,82,7
23332,57,91,61,32
23333,58,57,89,36
23334,99,39,74,21
23335,69,45,54,30
23336,93,49,64,15
23337,90,34,69,30
23338,54,42,76,28
23339,97,65,100,35
23340,85,97,84,12
23341,75,28,86,11
23342,52,38,87,36
23343,58,100,74,14
23344,91,22,66,17
23345,97,62,63,15
23346,102,84,80,25
23347,100,51,97,12
23348,107,21,72,12
23349,85,82,50,38
23350,110,69,73,13
23351,89,89,81,5
23352,59,50,88,22
23353,90,23,66,32
23354,64,46,67,14
23355,61,88,51,11
23356,79,68,79,21
23357,103,20,56,34
23358,67,49,62,26
23359,96,57,59,32
23360,69,97,93,26
23361,94,71,61,15
23362,58,52,80,10
23363,92,47,78,18
23364,83,88,82,23
23365,54,34,53,18
23366,69,41,97,31
23367,80,36,58,13
23368,81,67,52,31
23369,101,90,75,35
23370,72,80,52,28
23371,97,99,73,9
23372,104,81,92,5
23373,57,27,56,28
23374,89,40,71,5
23375,84,58,56,17
23376,50,97,72,23
23377,87,85,85,8
23378,78,34,75,6
23379,68,41,98,19
23380,84,48,55,29
23381,108,49,97,39
23382,98,54,76,13
23383,84,92,79,34
23384,57,91,72,5
23385,86,94,97,32
23386,87,61,62,6
23387,61,92,52,13
23388,61,61,57,37
23389,73,92,97,22
23390,87,83,90,11
23391,101,54,73,13
23392,108,82,56,22
23393,95,22,88,36
23394,107,75,51,26
23395,110,84,65,5
23396,73,94,50,23
23397,110,72,83,40
23398,107,91,80,12
23399,75,42,82,26
23400,53,98,54,37
23401,107,79,77,7
23402,72,30,75,23
23403,102,52,53,24
23404,77,40,51,14
23405,65,39,99,17
23406,68,44,69,7
23407,54,36,87,39
23408,76,29,93,11
23409,54,98,90,17
23410,109,84,85,27
23411,103,64,68,38
23412,91,68,94,27
23413,107,86,68,6
23414,100,87,81,35
23415,91,33,52,33
23416,84,50,80,34
23417,66,42,85,23
23418,100,45,83,32
23419,94,58,56,21
23420,90,86,90,25
23421,56,67,61,37
23422,54,21,55,20
23423,77,29,91,27
23424,107,35,75,29
23425,52,95,61,16
23426,102,68,98,27
23427,80,97,59,30
23428,77,59,61,18
23429,70,44,85,40
23430,92,42,64,27
23431,102,27,61,14
23432,59,80,77,26
23433,57,86,59,13
23434,56,44,54,25
23435,98,77,88,36
23436,74,69,85,23
23437,91,81,96,29
23438,67,67,54,28
23439,105,78,70,5
23440,73,58,71,11
23441,94,80,74,24
23442,69,99,80,40
23443,95,89,66,7
23444,60,65,50,29
23445,105,24,92,23
23446,53,46,50,25
23447,71,87,61,16
23448,55,82,66,11
23449,64,97,90,17
23450,63,25,76,5
23451,72,47,53,7
23452,88,67,85,20
23453,68,21,97,18
23454,65,72,81,36
23455,68,95,66,17
23456,105,71,75,37
23457,95,88,67,17
23458,67,55,77,35
23459,60,85,68,12
23460,110,21,82,23
23461,64,26,70,8
23462,100,40,100,14
23463,94,48,78,8
23464,81,59,90,13
23465,55,35,100,20
23466,100,96,97,14
23467,57,37,73,18
23468,83,48,64,27
23469,100,34,88,23
23470,90,75,84,10
23471,64,60,97,33
23472,94,75,100,34
23473,91,21,74,31
23474,109,25,69,7
23475,102,37,55,14
23476,90,95,59,13
23477,52,49,98,37
23478,105,90,52,8
23479,67,75,94,22
23480,59,64,58,19
23481,93,61,55,16
23482,94,95,54,27
23483,70,34,58,9
23484,63,88,74,14
23485,62,47,72,16
23486,77,64,94,12
23487,104,30,87,36
23488,52,83,62,7
23489,51,34,98,21
23490,101,69,87,29
23491,91,64,69,25
23492,84,81,91,37
23493,73,83,52,8
23494,93,84,59,31
23495,56,84,58,12
23496,85,48,64,20
23497,55,64,100,27
23498,73,55,94,17
23499,76,43,75,16
23500,58,95,64,26
23501,55,39,85,40
23502,63,66,93,30
23503,56,84,60,18
23504,59,41,51,8
23505,62,42,100,35
23506,104,22,79,37
23507,72,73,62,13
23508,99,36,58,22
23509,60,70,95,15
23510,88,89,95,5
23511,71,25,76,7
23512,52,48,75,20
23513,93,28,54,30
23514,98,50,80,25
23515,63,86,86,33
23516,85,37,62,12
23517,59,67,56,24
23518,61,43,79,25
23519,69,42,86,23
23520,100,40,66,21
23521,56,54,68,18
23522,62,28,73,19
23523,77,57,66,12
23524,97,61,81,27
23525,99,61,80,18
23526,102,73,64,24
23527,50,77,88,21
23528,84,34,58,20
23529,78,91,65,8
23530,91,87,55,30
23531,63,73,77,31
23532,55,62,69,24
23533,72,83,99,24
23534,71,23,52,20
23535,51,54,70,25
23536,104,28,71,18
23537,58,43,70,39
23538,56,56,63,37
23539,109,57,91,33
23540,67,51,81,31
23541,94,84,98,32
23542,90,46,78,10
23543,67,62,97,17
23544,72,38,94,15
23545,102,66,64,9
23546,54,68,86,28
23547,69,52,56,36
23548,110,71,56,26
23549,77,25,99,34
23550,103,25,86,35
23551,59,45,54,39
23552,105,89,83,26
23553,107,99,99,37
23554,71,23,85,34
23555,53,83,59,28
23556,57,43,90,34
23557,86,26,84,25
23558,109,79,70,26
23559,70,87,63,20
23560,58,91,53,24
23561,76,94,86,36
23562,101,42,98,15
23563,79,40,71,24
23564,102,52,79,35
23565,73,33,84,30
23566,73,53,79,26
23567,60,65,80,36
23568,99,80,66,40
23569,94,43,92,29
23570,56,89,73,15
23571,51,52,63,30
23572,100,65,85,33
23573,66,83,68,31
23574,59,70,97,38
23575,80,42,98,24
23576,75,52,57,15
23577,53,77,76,26
23578,65,69,90,33
23579,50,91,77,21
23580,105,98,51,39
23581,72,68,84,32
23582,60,89,62,25
23583,78,76,80,17
23584,95,31,93,17
23585,68,74,97,5
23586,89,23,84,27
23587,105,21,53,6
23588,60,35,71,12
23589,108,34,68,33
23590,92,100,96,9
23591,87,89,65,21
23592,92,43,56,15
23593,90,70,95,27
23594,72,85,87,18
23595,100,74,67,13
23596,99,22,100,6
23597,57,33,84,19
23598,91,76,62,20
23599,95,84,69,35
23600,95,56,55,30
23601,66,26,84,30
23602,56,65,81,30
23603,104,27,75,7
23604,95,91,79,8
23605,100,61,70,36
23606,102,77,52,14
23607,87,87,97,18
23608,78,75,60,30
23609,91,61,62,34
23610,82,69,88,10
23611,90,35,70,18
23612,86,99,86,40
23613,83,99,67,39
23614,104,23,89,12
23615,76,57,63,33
23616,68,90,54,39
23617,85,26,62,20
23618,62,56,76,27
23619,104,46,55,30
23620,96,86,99,27
23621,76,38,57,15
23622,79,22,70,19
23623,103,48,51,7
23624,99,77,61,9
23625,73,81,98,36
23626,104,62,76,7
23627,62,36,82,12
23628,74,55,51,16
23629,65,83,87,25
23630,103,40,97,14
23631,82,33,64,13
23632,104,93,67,37
23633,57,71,99,15
23634,92,38,65,13
23635,107,57,79,36
23636,93,48,71,40
23637,89,24,63,32
23638,54,58,78,5
23639,80,39,66,30
23640,99,21,66,30
23641,94,27,72,35
23642,50,56,63,14
23643,91,40,93,14
23644,109,62,98,34
23645,68,72,50,25
23646,74,88,64,19
23647,88,65,50,19
23648,51,73,67,16
23649,85,30,89,34
23650,50,86,70,6
23651,83,89,60,36
23652,93,60,77,33
23653,94,78,55,20
23654,53,38,96,17
23655,59,48,58,7
23656,84,73,91,18
23657,92,20,94,26
23658,109,43,83,7
23659,67,36,82,13
23660,66,94,90,25
23661,106,90,83,12
23662,62,45,92,36
23663,55,26,94,16
23664,98,92,76,27
23665,51,26,54,13
23666,70,56,59,21
23667,65,49,60,21
23668,55,90,74,36
23669,109,77,65,15
23670,58,32,82,25
23671,87,60,67,33
23672,79,59,52,40
23673,56,50,91,17
23674,78,79,77,35
23675,69,39,87,28
23676,55,52,71,8
23677,60,21,68,27
23678,78,63,87,8
23679,67,37,64,11
23680,104,23,53,17
23681,57,88,58,10
23682,68,88,89,32
23683,53,70,57,25
23684,104,91,65,9
23685,76,24,63,22
23686,51,22,98,19
23687,97,75,99,6
23688,98,87,61,34
23689,70,54,85,11
23690,86,92,50,25
23691,80,31,79,19
23692,62,29,80,18
23693,99,86,74,18
23694,65,84,85,27
23695,105,46,51,18
23696,51,75,82,26
23697,58,76,64,37
23698,104,25,77,36
23699,84,58,50,13
23700,51,64,93,34
23701,56,35,58,13
23702,81,50,59,9
23703,109,48,86,14
23704,82,28,82,7
23705,75,93,89,29
23706,78,45,50,7
23707,87,41,61,13
23708,110,88,78,11
23709,88,49,95,6
23710,95,30,53,10
23711,98,44,78,29
23712,66,73,57,38
23713,108,43,61,32
23714,105,34,82,14
23715,89,20,97,32
23716,104,24,61,34
23717,60,34,86,30
23718,58,35,96,29
23719,75,82,99,7
23720,59,76,88,38
23721,53,93,80,14
23722,65,78,88,37
23723,108,81,83,39
23724,62,78,59,36
23725,93,96,59,34
23726,104,58,59,24
23727,65,33,95,40
23728,72,70,58,5
23729,78,81,53,21
23730,62,50,56,12
23731,91,39,70,12
23732,61,71,51,17
23733,104,42,73,13
23734,57,35,99,24
23735,53,23,87,9
23736,100,32,56,39
23737,64,32,57,18
23738,58,64,64,13
23739,103,54,76,30
23740,98,27,98,25
23741,67,24,88,32
23742,81,50,81,11
23743,93,78,97,18
23744,89,40,52,20
23745,105,51,54,34
23746,63,78,83,40
23747,83,88,88,32
23748,104,38,54,25
23749,57,79,57,16
23750,83,40,93,40
23751,66,44,99,24
23752,75,45,68,8
23753,69,55,54,31
23754,55,81,67,28
23755,95,21,76,15
23756,61,76,90,23
23757,58,47,97,30
23758,58,39,54,37
23759,77,96,78,13
23760,77,76,82,19
23761,92,85,64,24
23762,93,24,75,14
23763,96,76,91,40
23764,77,87,91,40
23765,87,23,67,18
23766,65,85,52,16
23767,90,100,92,39
23768,108,45,76,6
23769,56,45,60,7
23770,70,60,79,37
23771,110,64,74,10
23772,80,35,89,31
23773,85,37,94,39
23774,97,82,74,9
23775,64,47,74,8
23776,50,58,89,39
23777,104,44,65,15
23778,54,75,91,21
23779,74,76,58,22
23780,99,74,57,36
23781,78,47,88,37
23782,61,33,87,40
23783,101,75,65,28
23784,77,25,71,32
23785,76,88,74,17
23786,107,55,88,7
23787,101,52,66,29
23788,74,87,76,5
23789,52,24,53,32
23790,91,98,51,33
23791,58,94,86,36
23792,96,83,61,8
23793,50,57,95,30
23794,54,32,57,15
23795,107,34,51,37
23796,104,98,85,29
23797,97,75,87,17
23798,74,56,87,19
23799,106,31,76,17
23800,107,57,97,14
23801,66,38,93,12
23802,61,86,63,22
23803,86,68,56,23
23804,52,55,51,28
23805,69,91,64,24
23806,83,85,77,9
23807,84,73,86,9
23808,108,95,62,13
23809,59,61,80,17
23810,103,78,72,28
23811,66,20,66,20
23812,102,27,65,37
23813,89,97,58,38
23814,72,83,63,20
23815,93,34,66,22
23816,62,59,82,6
23817,89,24,59,12
23818,76,85,59,6
23819,105,66,59,37
23820,94,41,54,17
23821,79,46,98,8
23822,109,38,69,18
23823,52,70,53,27
23824,107,68,80,26
23825,87,71,54,20
23826,58,27,67,24
23827,82,78,62,15
23828,83,88,74,34
23829,71,98,71,23
23830,95,38,89,27
23831,58,78,99,37
23832,107,45,56,19
23833,59,59,69,34
23834,93,43,99,40
23835,90,57,82,15
23836,94,40,81,12
23837,61,83,94,6
23838,60,31,99,37
23839,71,57,63,25
23840,64,81,92,23
23841,55,27,93,7
23842,75,30,58,14
23843,106,77,99,32
23844,73,70,64,13
23845,74,85,98,9
23846,61,57,79,22
23847,101,88,100,15
23848,100,30,80,15
23849,56,92,83,5
23850,58,89,57,17
23851,60,76,99,15
23852,86,41,80,30
23853,57,57,89,15
23854,86,81,50,27
23855,60,72,65,5
23856,98,36,65,9
23857,58,27,76,21
23858,86,76,86,35
23859,76,40,81,26
23860,76,72,77,24
23861,75,34,51,16
23862,59,43,78,9
23863,87,70,81,15
23864,70,46,79,17
23865,110,48,79,23
23866,68,79,75,15
23867,85,83,64,18
23868,101,83,84,38
23869,81,69,98,30
23870,108,37,70,16
23871,98,62,82,40
23872,63,58,87,21
23873,98,88,71,39
23874,88,99,75,12
23875,89,91,63,35
23876,79,47,52,35
23877,89,66,57,38
23878,86,70,60,34
23879,88,44,64,25
23880,53,66,50,17
23881,102,66,78,37
23882,85,22,84,17
23883,70,97,98,18
23884,77,71,100,26
23885,78,34,60,12
23886,91,50,62,12
23887,79,92,58,23
23888,50,44,87,14
23889,85,81,79,33
23890,70,61,100,31
23891,102,32,85,25
23892,72,36,68,35
23893,107,69,83,23
23894,86,26,55,38
23895,107,75,83,32
23896,87,95,52,20
23897,51,86,73,8
23898,55,89,72,32
23899,78,47,77,34
23900,61,53,91,7
23901,82,42,87,12
23902,58,78,98,24
23903,100,51,59,35
23904,76,39,61,30
23905,72,60,67,7
23906,103,84,90,31
23907,88,33,83,13
23908,109,32,94,37
23909,109,42,100,36
23910,110,80,76,21
23911,90,51,77,16
23912,71,27,74,16
23913,69,32,50,11
23914,96,46,95,18
23915,53,69,65,5
23916,73,39,77,15
23917,101,39,86,15
23918,90,65,75,40
23919,95,35,61,34
23920,59,37,90,30
23921,95,87,66,7
23922,69,50,79,6
23923,51,82,77,18
23924,110,42,88,15
23925,69,91,51,5
23926,98,60,66,22
23927,50,62,85,32
23928,90,81,54,33
23929,108,57,56,31
23930,89,74,89,20
23931,62,44,51,9
23932,85,95,72,30
23933,97,61,84,6
23934,94,73,84,5
23935,87,24,89,5
23936,58,51,93,35
23937,65,64,52,12
23938,109,65,77,37
23939,63,41,52,13
23940,52,57,87,24
23941,64,28,57,12
23942,61,97,53,5
23943,85,48,70,21
23944,53,72,96,29
23945,101,56,96,34
23946,69,84,66,21
23947,93,31,81,32
23948,91,56,61,18
23949,78,67,64,29
23950,88,33,90,27
23951,99,39,81,11
23952,102,40,78,8
23953,60,34,93,29
23954,60,59,100,6
23955,60,34,90,40
23956,51,34,54,18
23957,110,75,55,11
23958,86,73,72,9
23959,82,46,95,29
23960,76,69,81,6
23961,82,65,72,27
23962,83,94,91,35
23963,67,58,77,31
23964,101,79,80,37
23965,57,39,85,28
23966,60,30,62,5
23967,103,51,65,35
23968,77,52,96,26
23969,59,82,81,25
23970,102,64,80,17
23971,61,61,67,25
23972,68,63,96,6
23973,76,63,99,11
23974,56,56,50,19
23975,84,85,60,14
23976,72,39,88,16
23977,69,27,98,38
23978,84,31,91,31
23979,103,61,91,11
23980,55,86,98,17
23981,56,92,77,24
23982,72,43,61,40
23983,55,27,56,13
23984,69,61,89,17
23985,106,97,71,5
23986,61,69,85,22
23987,79,28,97,8
23988,82,68,56,36
23989,93,88,68,6
23990,51,81,94,33
23991,80,80,68,23
23992,87,52,94,21
23993,90,35,87,16
23994,103,25,98,37
23995,61,83,75,6
23996,79,42,91,7
23997,108,92,68,31
23998,77,99,61,26
23999,88,97,55,14
24000,109,32,90,15
24001,100,46,54,37
24002,73,75,62,12
24003,91,21,80,27
24004,89,22,51,6
24005,51,66,71,14
24006,107,77,90,19
24007,94,97,83,8
24008,108,96,70,27
24009,93,27,76,39
24010,66,97,70,6
24011,57,42,98,7
24012,57,75,83,13
24013,82,46,56,5
24014,64,31,87,5
24015,93,27,80,7
24016,70,30,82,17
24017,67,38,70,30
24018,58,38,80,36
24019,101,38,95,19
24020,102,35,95,17
24021,71,20,91,23
24022,105,65,59,9
24023,70,85,55,36
24024,71,20,58,18
24025,70,68,67,8
24026,56,90,91,11
24027,108,43,70,31
24028,81,94,75,25
24029,100,81,56,9
24030,68,71,52,31
24031,74,87,67,12
24032,66,73,50,37
24033,93,41,50,31
24034,100,77,70,6
24035,80,23,90,27
24036,77,38,64,39
24037,76,45,53,29
24038,98,64,78,21
24039,80,48,86,33
24040,55,58,75,26
24041,62,74,99,5
24042,101,61,88,14
24043,66,68,79,8
24044,104,52,82,25
24045,61,29,95,19
24046,64,79,92,9
24047,67,39,76,10
24048,54,72,68,11
24049,94,39,94,15
24050,84,65,86,17
24051,72,34,100,37
24052,61,89,100,34
24053,73,91,78,6
24054,93,71,65,7
24055,97,55,64,19
24056,101,100,83,29
24057,82,57,89,25
24058,83,40,63,33
24059,106,79,100,18
24060,91,68,57,31
24061,53,46,87,19
24062,62,45,72,16
24063,70,95,65,39
24064,54,47,68,40
24065,89,97,58,35
24066,65,50,60,14
24067,85,30,60,22
24068,52,77,92,21
