sample_id,buses_operating,total_buses,avg_vehicles_per_hour,peak_hour_multiplier,congested_west,congested_south,congested_east,congested_north,congested_central
2180,205,300,3445,1.84,1,1,0,0,1
2181,201,300,8785,1.3,0,1,1,1,1
2182,180,300,4257,1.37,0,1,1,0,0
2183,121,300,3508,1.23,0,1,0,0,1
2184,123,300,6706,1.76,1,1,1,0,0
2185,267,300,3217,2.14,0,0,0,1,0
2186,156,300,6203,1.88,0,0,0,1,0
2187,193,300,5334,1.48,1,0,0,0,0
2188,258,300,6420,1.5,1,0,1,0,1
2189,205,300,7482,1.24,1,1,1,0,0
2190,169,300,4988,1.88,1,0,1,1,1
2191,170,300,8874,1.8,0,0,0,1,0
2192,191,300,8031,1.54,0,1,0,1,1
2193,125,300,8062,1.23,1,1,1,1,0
2194,220,300,4922,2.01,0,0,0,1,0
2195,208,300,4900,1.61,0,0,0,1,1
2196,237,300,7695,1.64,0,1,0,1,1
2197,271,300,5708,1.78,0,0,1,0,1
2198,198,300,6616,1.29,1,1,1,1,1
2199,135,300,5990,1.48,0,0,1,1,0
2200,187,300,7858,1.82,0,1,0,0,0
2201,145,300,7955,1.99,0,1,0,0,1
2202,200,300,4005,1.46,1,0,0,1,1
2203,219,300,5716,1.3,0,1,1,0,1
2204,167,300,3718,1.29,0,1,0,0,0
2205,192,300,7761,1.39,1,0,1,1,0
2206,141,300,3065,1.2,0,0,0,1,1
2207,128,300,3894,1.96,1,0,0,0,0
2208,258,300,4554,1.51,1,1,0,0,0
2209,229,300,8460,1.78,0,1,0,1,0
2210,202,300,8282,1.65,0,0,1,1,1
2211,213,300,7225,2.05,0,0,0,0,1
2212,210,300,3269,1.72,0,1,0,0,1
2213,274,300,8691,1.64,1,0,0,0,0
2214,184,300,5631,2.14,0,1,1,0,0
2215,175,300,7877,1.35,0,1,0,0,1
2216,214,300,6388,1.69,0,0,1,0,1
2217,152,300,4993,2.07,1,1,0,1,1
2218,187,300,6957,1.68,1,0,0,1,0
2219,204,300,5717,1.66,0,1,0,0,0
2220,247,300,8796,1.6,1,0,1,1,1
2221,222,300,7867,1.39,0,1,0,0,0
2222,261,300,4564,1.98,0,0,1,0,0
2223,243,300,4791,1.56,1,0,1,1,0
2224,191,300,4756,1.68,1,0,1,0,0
2225,162,300,4908,1.28,1,1,0,1,1
2226,257,300,7770,1.94,0,0,0,1,1
2227,156,300,4200,1.74,0,0,1,0,0
2228,275,300,8915,1.91,0,1,1,1,0
2229,251,300,5592,1.76,0,1,0,0,1
2230,274,300,6815,1.93,1,1,1,1,0
2231,155,300,7142,1.48,1,0,0,0,0
2232,228,300,8839,1.5,0,0,0,1,0
2233,225,300,6643,1.45,1,1,1,1,1
2234,145,300,6573,2.1,0,0,1,1,0
2235,177,300,4345,1.88,0,0,0,0,1
2236,246,300,7350,2.02,0,1,0,1,0
2237,142,300,4222,1.47,0,0,0,0,1
2238,139,300,7156,1.98,0,0,1,0,0
2239,213,300,5081,1.24,0,1,1,0,0
2240,271,300,4794,2.07,0,1,0,0,0
2241,138,300,4788,1.28,1,0,0,0,1
2242,141,300,3608,1.29,1,0,1,0,1
2243,144,300,5325,2.1,1,1,1,1,1
2244,184,300,6240,1.68,1,1,0,1,1
2245,155,300,8488,2.16,1,1,0,1,0
2246,232,300,7736,1.47,1,1,1,1,1
2247,177,300,4390,1.71,1,1,1,0,0
2248,150,300,7864,1.84,1,0,0,0,1
2249,248,300,3330,1.5,0,1,1,1,1
2250,251,300,5016,2.16,1,1,1,0,0
2251,126,300,5623,2.1,1,0,0,1,1
2252,171,300,3391,1.5,1,1,1,1,0
2253,237,300,6537,1.46,1,1,0,0,0
2254,140,300,6464,1.28,1,1,1,1,0
2255,246,300,8085,1.57,1,1,1,0,1
2256,250,300,5627,1.98,1,0,0,0,1
2257,278,300,6772,2.14,0,0,0,0,1
2258,127,300,4306,1.63,1,1,1,0,1
2259,169,300,7947,2.07,0,0,1,1,0
2260,249,300,7395,1.89,0,0,0,0,1
2261,268,300,6356,1.6,0,1,1,0,1
2262,205,300,6637,1.36,0,1,1,1,0
2263,240,300,3602,1.42,1,0,1,1,1
2264,170,300,8523,1.82,0,1,1,1,0
2265,247,300,6681,1.39,1,0,0,1,0
2266,193,300,4913,1.88,1,1,0,1,0
2267,204,300,8500,1.22,1,0,1,1,0
2268,213,300,4238,1.28,1,1,1,0,0
2269,217,300,6825,1.47,0,1,0,0,0
2270,241,300,3395,1.62,0,0,0,1,0
2271,145,300,7508,1.91,1,0,1,1,1
2272,243,300,7821,2.14,1,0,1,1,1
2273,162,300,8688,2.2,0,0,1,0,0
2274,272,300,8543,1.68,1,0,1,1,0
2275,154,300,3659,2.18,0,0,1,1,0
2276,208,300,5748,1.98,0,0,0,1,1
2277,132,300,6936,1.8,0,1,1,0,0
2278,212,300,7399,1.75,1,1,0,1,0
2279,176,300,8561,1.36,1,0,1,1,1
2280,123,300,8223,1.67,1,1,0,0,0
2281,278,300,4868,1.28,1,1,1,0,0
2282,277,300,5669,1.33,1,0,1,1,0
2283,160,300,8045,1.99,1,1,1,0,0
2284,121,300,8617,2.13,0,1,0,0,0
2285,237,300,6268,2.04,1,1,1,0,0
2286,179,300,8451,1.36,0,1,1,0,0
2287,259,300,4272,1.8,1,1,0,1,0
2288,212,300,8454,1.71,0,1,0,1,0
2289,232,300,5771,1.81,1,1,0,0,1
2290,122,300,4972,1.87,0,1,0,0,0
2291,213,300,3618,1.23,1,0,1,1,0
2292,258,300,4560,1.58,0,1,0,0,0
2293,164,300,6869,1.39,1,0,0,1,1
2294,176,300,7623,1.51,0,0,1,1,0
2295,183,300,5838,2.17,0,1,0,0,1
2296,277,300,8727,2.09,1,1,0,0,0
2297,187,300,8510,1.4,1,0,0,0,0
2298,191,300,7433,1.42,0,1,1,1,0
2299,248,300,7522,1.37,0,1,0,0,1
2300,232,300,3053,1.92,1,1,1,1,0
2301,127,300,4594,1.42,0,0,0,1,1
2302,210,300,5900,1.79,0,0,0,1,0
2303,252,300,5844,1.47,1,1,1,0,1
2304,215,300,6886,1.38,0,1,0,1,0
2305,230,300,3309,1.89,1,0,0,0,0
2306,155,300,5150,1.45,1,0,1,1,0
2307,197,300,6800,1.83,0,1,1,1,0
2308,180,300,6706,1.34,0,0,1,1,0
2309,195,300,5402,1.69,1,0,1,1,1
2310,121,300,8533,1.31,0,1,1,1,1
2311,136,300,4603,1.45,0,1,1,1,0
2312,173,300,5482,2.06,0,1,1,0,0
2313,232,300,4033,1.67,0,0,1,0,1
2314,190,300,5651,1.93,0,1,0,0,0
2315,241,300,5123,1.93,0,0,1,1,1
2316,220,300,6008,1.71,0,1,1,0,1
2317,255,300,5293,1.53,1,0,0,1,0
2318,248,300,5088,1.92,1,1,0,1,0
2319,274,300,4541,2.09,0,1,0,0,1
2320,165,300,7783,1.99,1,1,1,0,1
2321,270,300,4713,1.53,0,0,0,1,0
2322,270,300,5775,1.48,0,0,0,1,0
2323,179,300,4248,1.49,0,0,1,0,0
2324,136,300,6003,1.77,0,0,1,1,1
2325,254,300,6561,1.76,1,1,0,1,1
2326,176,300,6421,1.94,1,0,1,0,0
2327,251,300,4583,1.5,1,0,1,0,0
2328,243,300,4571,1.83,0,1,1,1,1
2329,231,300,4507,1.84,0,0,1,0,1
2330,238,300,4828,1.93,0,1,0,1,1
2331,174,300,3251,1.44,1,1,0,1,1
2332,133,300,6091,1.97,1,0,0,0,1
2333,202,300,8098,2.18,0,1,0,0,1
2334,200,300,8052,1.92,0,1,1,1,0
2335,129,300,4349,2.11,0,0,1,1,1
2336,165,300,7951,1.36,0,1,0,0,1
2337,123,300,7578,1.72,1,1,1,1,0
2338,190,300,7579,1.35,0,0,0,0,1
2339,166,300,3202,1.61,0,0,0,0,1
2340,124,300,5138,1.75,1,0,0,0,1
2341,275,300,5679,1.66,0,1,0,0,1
2342,128,300,4312,2.13,1,0,0,0,0
2343,278,300,4240,1.26,0,0,1,1,0
2344,230,300,5893,1.87,0,1,0,1,0
2345,139,300,5582,1.95,0,1,1,0,0
2346,203,300,8023,1.22,0,0,0,0,1
2347,195,300,7185,1.3,0,1,1,0,1
2348,150,300,8034,1.43,1,0,0,0,1
2349,196,300,4751,1.67,0,1,0,0,0
2350,280,300,8960,1.54,0,0,1,1,1
2351,264,300,3964,1.78,0,0,0,1,0
2352,247,300,7947,2.08,1,0,1,0,0
2353,178,300,4853,1.42,0,1,1,1,0
2354,169,300,6940,1.73,1,1,1,1,0
2355,184,300,5729,1.43,0,0,0,0,1
2356,234,300,4297,1.34,0,0,1,1,0
2357,197,300,7854,2.11,0,0,0,0,1
2358,137,300,8509,1.23,1,1,0,1,1
2359,191,300,3694,2.18,1,0,0,0,1
2360,131,300,3338,1.96,1,0,1,0,0
2361,209,300,6744,1.95,1,0,1,0,1
2362,212,300,3462,2.0,0,1,0,0,0
2363,148,300,6082,2.11,0,1,0,1,0
2364,158,300,6319,1.84,1,1,0,0,1
2365,279,300,5744,1.84,1,0,0,1,0
2366,213,300,4063,2.19,1,1,1,0,0
2367,240,300,6348,1.37,1,1,1,1,0
2368,180,300,6965,1.93,0,0,1,0,0
2369,262,300,7946,1.78,1,0,0,0,0
2370,150,300,4942,1.91,1,0,0,0,0
2371,234,300,5920,1.8,0,1,0,0,1
2372,183,300,6726,2.02,1,1,1,0,1
2373,219,300,3372,2.15,0,0,1,0,0
2374,250,300,5412,1.77,1,1,0,0,1
2375,260,300,5618,2.14,0,1,1,1,0
2376,280,300,4671,1.99,1,0,0,1,0
2377,175,300,7401,2.04,0,1,0,1,1
2378,125,300,6421,1.28,0,0,1,1,1
2379,259,300,5089,1.29,0,1,0,0,0
2380,143,300,5225,2.14,0,1,0,1,1
2381,185,300,3738,1.72,0,1,1,0,0
2382,192,300,6288,1.29,1,1,0,0,0
2383,195,300,7795,1.64,0,0,1,1,1
2384,235,300,6171,2.02,0,0,1,1,1
2385,244,300,7100,2.09,0,1,0,0,0
2386,209,300,7711,2.06,0,1,1,1,0
2387,142,300,8768,1.56,0,1,0,1,1
2388,149,300,8161,1.91,0,1,1,1,1
2389,207,300,4406,1.34,1,0,0,0,0
2390,193,300,7144,1.7,0,1,1,1,0
2391,222,300,4498,1.53,1,1,1,0,0
2392,171,300,4778,2.1,0,1,0,0,0
2393,160,300,3535,1.64,1,1,0,0,1
2394,253,300,4209,2.04,1,1,1,1,1
2395,234,300,5321,2.1,0,1,1,1,0
2396,243,300,6862,1.22,1,1,1,1,1
2397,167,300,5305,2.06,1,0,1,1,1
2398,248,300,7521,1.33,0,1,1,1,0
2399,190,300,8632,1.97,1,0,0,0,1
2400,141,300,6063,2.19,1,1,1,0,0
2401,280,300,3566,1.69,0,0,1,0,1
2402,151,300,8098,2.05,0,1,1,0,1
2403,241,300,3605,1.42,0,0,0,1,0
2404,244,300,7005,1.25,1,1,0,0,1
2405,206,300,4467,1.27,0,0,0,1,0
2406,252,300,8601,1.66,0,1,0,0,1
2407,140,300,7914,1.46,0,1,1,1,1
2408,277,300,8619,1.71,0,1,1,1,0
2409,231,300,4036,1.69,1,1,0,1,1
2410,225,300,5113,1.83,0,0,0,1,0
2411,129,300,5367,1.36,1,1,1,0,0
2412,196,300,7901,2.07,0,0,0,1,1
2413,278,300,6289,1.91,1,0,1,0,0
2414,159,300,3300,2.12,0,0,0,1,1
2415,180,300,8293,1.62,0,0,1,1,0
2416,168,300,5071,1.62,1,0,1,0,1
2417,205,300,4510,2.02,1,1,0,1,0
2418,264,300,3518,1.65,1,0,1,0,0
2419,252,300,3282,1.23,0,0,1,1,1
2420,130,300,3508,1.56,1,0,0,0,0
2421,158,300,6008,1.91,1,0,0,1,0
2422,150,300,8303,1.73,0,0,0,1,0
2423,149,300,7622,1.62,1,0,1,1,1
2424,259,300,8482,2.16,1,0,0,0,1
2425,183,300,5053,1.62,0,1,1,1,1
2426,162,300,8773,1.92,0,0,0,0,1
2427,264,300,8472,1.31,0,0,1,1,0
2428,212,300,5037,1.72,0,0,0,1,1
2429,225,300,7134,2.16,1,0,0,0,0
2430,267,300,8788,1.99,0,0,0,1,0
2431,252,300,6087,1.6,0,0,0,1,0
2432,206,300,6509,1.46,1,1,0,1,1
2433,218,300,8925,1.53,1,1,1,1,0
2434,154,300,3054,2.11,1,0,1,0,1
2435,207,300,3754,2.13,0,0,1,0,1
2436,206,300,4611,1.79,0,0,0,0,1
2437,272,300,6815,1.45,0,1,1,0,1
2438,167,300,5852,1.96,1,0,0,1,1
2439,245,300,5154,1.77,0,1,1,0,0
2440,275,300,3803,2.19,1,1,1,1,0
2441,221,300,3759,1.98,1,0,0,0,1
2442,165,300,4618,2.04,1,0,1,0,0
2443,267,300,3694,1.8,1,1,0,1,1
2444,164,300,4287,1.98,0,1,1,0,1
2445,165,300,6253,1.83,0,1,0,0,1
2446,184,300,8504,1.76,1,1,1,0,0
2447,212,300,5137,1.32,1,0,1,1,0
2448,244,300,7755,2.06,0,0,1,1,0
2449,218,300,6908,1.33,1,0,1,0,1
2450,272,300,3307,1.74,0,1,0,1,1
2451,136,300,8064,1.89,0,1,1,0,1
2452,258,300,3332,1.37,0,0,0,1,0
2453,231,300,8735,2.18,1,1,1,0,0
2454,264,300,6772,1.39,0,0,0,0,1
2455,279,300,8136,1.25,0,1,1,1,0
2456,189,300,8616,1.38,0,0,1,0,0
2457,265,300,5855,1.34,1,0,0,0,0
2458,214,300,3241,1.83,0,0,0,1,0
2459,273,300,6273,2.04,0,1,0,0,0
2460,248,300,8177,1.94,1,0,0,0,0
2461,174,300,7787,1.84,1,0,1,1,0
2462,184,300,4966,1.35,1,1,0,1,1
2463,270,300,6277,2.04,0,1,1,0,0
2464,247,300,7785,1.68,0,1,1,0,1
2465,225,300,3396,1.36,1,1,0,1,0
2466,230,300,3893,1.91,0,1,1,1,1
2467,182,300,6995,2.15,0,0,0,1,0
2468,167,300,7142,1.9,0,1,0,0,1
2469,251,300,5158,1.32,0,1,0,0,1
2470,154,300,7616,1.57,0,1,0,1,1
2471,258,300,7374,1.32,1,1,0,1,0
2472,180,300,5562,1.64,1,1,0,0,1
2473,226,300,5564,1.68,1,0,0,0,0
2474,218,300,5139,1.38,1,1,0,0,0
2475,256,300,8965,2.15,0,1,1,1,0
2476,254,300,4374,2.15,0,1,0,0,1
2477,199,300,8206,1.85,0,1,0,0,0
2478,190,300,6256,1.8,1,0,0,1,1
2479,280,300,4340,1.89,0,0,1,1,0
2480,274,300,8606,1.52,1,1,0,1,1
2481,262,300,7343,1.68,1,0,0,1,1
2482,263,300,5363,2.04,0,1,0,0,0
2483,179,300,7793,1.64,0,0,0,1,0
2484,246,300,5596,1.81,1,0,1,1,0
2485,181,300,8151,1.21,0,0,1,1,0
2486,179,300,3853,1.85,0,1,0,0,0
2487,122,300,4842,1.45,1,1,1,0,1
2488,187,300,6992,2.14,1,0,0,1,1
2489,222,300,6328,1.31,0,0,1,1,0
2490,219,300,7926,1.45,1,0,1,0,1
2491,267,300,7261,1.54,1,0,1,1,0
2492,136,300,7513,1.46,1,0,0,1,0
2493,155,300,8057,2.04,0,0,0,0,1
2494,136,300,3514,2.2,0,1,0,1,1
2495,209,300,7961,2.18,0,0,0,0,1
2496,187,300,3276,1.21,1,1,1,1,1
2497,167,300,5505,1.8,0,1,0,0,1
2498,137,300,5873,1.68,1,1,1,1,1
2499,225,300,6872,1.68,1,1,1,0,1
2500,146,300,5838,1.31,1,1,0,0,1
2501,221,300,5960,1.7,0,1,1,1,1
2502,233,300,6632,1.33,0,0,1,1,1
2503,265,300,7299,1.45,1,1,0,1,1
2504,174,300,5199,1.86,0,0,0,1,1
2505,243,300,7412,1.95,0,0,1,0,1
2506,143,300,5160,1.93,1,0,0,0,0
2507,257,300,7148,1.57,0,0,0,1,1
2508,121,300,8368,1.67,0,1,1,1,0
2509,254,300,6878,1.86,1,1,0,0,0
2510,144,300,8025,2.1,1,0,0,0,0
2511,152,300,8505,1.71,1,0,0,1,0
2512,227,300,4275,1.21,0,0,1,0,1
2513,120,300,8457,1.65,0,0,0,0,1
2514,131,300,4509,2.01,1,0,1,1,0
2515,213,300,3604,1.39,1,0,1,1,0
2516,186,300,8782,1.96,0,1,1,0,1
2517,177,300,5879,1.86,1,1,0,0,1
2518,185,300,3061,1.61,1,1,0,1,0
2519,262,300,8405,1.56,0,0,1,0,0
2520,120,300,7821,2.02,0,1,1,1,0
2521,149,300,5806,1.82,1,0,1,0,1
2522,231,300,7694,1.66,0,1,1,1,1
2523,251,300,3164,1.31,0,0,1,0,1
2524,233,300,6811,1.48,1,0,0,1,1
2525,279,300,3120,1.64,0,1,0,1,0
2526,202,300,4879,1.88,1,0,1,1,0
2527,163,300,4317,1.98,0,0,1,1,0
2528,278,300,4407,1.81,0,1,1,0,0
2529,239,300,6762,2.18,0,1,1,0,1
2530,216,300,4565,2.05,1,1,1,0,1
2531,231,300,3472,1.56,1,0,0,0,1
2532,138,300,3641,1.42,0,0,1,1,0
2533,130,300,6986,1.81,0,0,1,1,0
2534,158,300,3973,1.93,1,1,0,1,1
2535,167,300,8633,1.76,0,1,0,1,1
2536,235,300,6592,1.67,1,1,0,1,0
2537,122,300,3503,2.14,1,0,1,1,0
2538,136,300,5012,1.79,0,1,0,1,1
2539,121,300,5789,1.45,1,1,1,0,0
2540,200,300,7640,1.79,0,0,0,0,1
2541,242,300,7335,2.05,1,1,1,0,1
2542,279,300,6642,1.57,1,0,1,0,1
2543,227,300,5669,1.37,1,1,1,1,0
2544,277,300,4334,1.93,1,1,0,1,1
2545,195,300,6092,1.77,0,1,0,0,1
2546,132,300,3944,1.67,0,0,1,0,0
2547,218,300,4646,2.04,0,1,0,0,1
2548,260,300,6668,1.47,0,0,1,1,1
2549,236,300,3403,1.63,1,0,1,1,0
2550,206,300,5370,2.17,0,1,0,0,1
2551,185,300,8498,1.75,1,0,0,1,0
2552,252,300,3848,1.54,1,0,1,1,1
2553,276,300,5829,1.34,0,1,1,1,0
2554,139,300,7669,1.29,0,1,1,1,0
2555,183,300,6553,1.21,0,1,0,1,0
2556,280,300,3068,2.01,1,1,1,0,1
2557,138,300,7099,1.37,1,0,1,0,1
2558,188,300,8350,1.83,1,1,1,0,1
2559,279,300,6014,1.66,0,1,1,0,1
2560,241,300,7931,1.83,1,0,0,0,0
2561,259,300,4971,2.05,0,0,0,0,1
2562,224,300,4861,1.77,1,1,1,0,0
2563,245,300,5302,1.45,1,0,1,1,1
2564,231,300,8847,1.89,0,1,1,1,1
2565,246,300,8014,1.59,0,0,1,0,1
2566,142,300,8703,1.8,0,1,1,1,1
2567,150,300,7440,1.81,0,0,0,1,0
2568,204,300,6659,1.96,0,1,1,1,0
2569,149,300,5025,1.96,1,0,0,1,0
2570,191,300,7364,1.57,0,0,1,0,0
2571,137,300,6938,1.39,1,1,0,1,0
2572,135,300,3009,1.5,1,0,0,0,0
2573,254,300,7844,2.01,0,1,1,0,1
2574,191,300,7280,1.88,0,1,1,1,0
2575,229,300,5739,1.65,0,1,0,0,1
2576,173,300,3811,1.93,1,1,1,1,1
2577,173,300,3900,1.39,0,0,1,1,1
2578,154,300,8612,2.09,1,1,1,1,0
2579,189,300,3537,1.78,1,0,1,0,0
2580,167,300,5730,1.63,1,0,1,0,1
2581,244,300,5799,1.87,1,1,0,0,1
2582,154,300,3921,1.37,1,0,0,0,0
2583,216,300,8791,1.91,1,1,1,0,1
2584,220,300,3206,2.02,1,0,1,1,0
2585,232,300,6288,1.79,1,1,0,0,1
2586,237,300,7861,1.57,1,1,1,1,0
2587,178,300,4301,1.28,0,1,0,1,1
2588,154,300,5722,1.58,0,0,1,1,0
2589,140,300,8746,1.3,0,1,0,1,1
2590,132,300,7137,2.08,0,1,0,0,1
2591,199,300,3945,1.56,1,0,0,1,1
2592,169,300,7440,1.7,1,1,1,1,0
2593,277,300,5759,1.29,1,0,1,1,1
2594,129,300,3086,1.52,1,1,1,0,0
2595,146,300,6944,1.83,1,1,0,1,0
2596,232,300,6485,1.22,1,0,0,1,0
2597,199,300,6616,2.13,1,0,1,0,0
2598,235,300,3665,1.7,1,1,0,0,0
2599,142,300,7925,1.96,0,1,1,0,0
2600,132,300,3594,2.12,1,0,0,0,1
2601,194,300,5127,1.85,0,0,0,1,1
2602,136,300,8615,1.3,0,1,0,1,1
2603,253,300,5301,1.22,1,0,0,0,0
2604,188,300,7081,2.16,1,0,1,1,1
2605,128,300,4986,1.48,1,0,1,1,0
2606,216,300,3651,1.64,1,1,0,0,1
2607,227,300,6668,1.85,0,1,1,0,0
2608,160,300,3848,1.7,1,0,0,1,0
2609,128,300,6501,2.0,0,1,0,1,1
2610,254,300,4297,1.7,0,1,0,1,0
2611,241,300,3726,1.96,0,0,1,0,0
2612,164,300,4099,1.79,1,0,0,0,1
2613,181,300,7654,1.51,1,0,1,1,0
2614,279,300,4335,1.99,0,0,1,0,1
2615,200,300,5553,1.33,1,0,0,0,1
2616,207,300,3268,2.03,1,0,1,0,1
2617,245,300,5297,1.85,1,0,0,0,1
2618,203,300,8256,1.72,0,0,0,1,0
2619,232,300,6194,2.04,0,1,0,0,0
2620,206,300,7290,1.99,1,1,0,1,0
2621,204,300,5406,1.31,0,1,0,1,1
2622,138,300,4878,1.53,1,0,1,0,1
2623,171,300,6099,2.14,1,0,1,0,0
2624,275,300,5295,2.12,1,1,1,1,0
2625,270,300,8823,1.28,1,0,0,0,0
2626,272,300,5682,1.27,0,0,0,1,1
2627,272,300,6387,1.43,0,1,1,1,0
2628,130,300,3161,1.83,1,0,1,1,1
2629,189,300,3664,1.77,0,1,0,1,1
2630,213,300,8096,1.72,0,1,1,1,0
2631,197,300,6780,1.46,0,0,1,0,0
2632,193,300,3175,1.7,0,0,0,1,1
2633,237,300,6625,1.95,0,0,1,0,0
2634,235,300,3207,1.89,1,0,1,1,1
2635,256,300,6872,1.29,0,1,1,1,1
2636,182,300,5552,1.59,1,0,0,1,0
2637,273,300,3268,1.94,0,0,1,1,0
2638,278,300,5418,1.32,1,0,0,1,0
2639,240,300,5542,1.49,0,0,1,0,0
2640,176,300,3019,1.55,1,0,1,1,0
2641,186,300,6039,1.51,1,1,1,0,0
2642,120,300,3646,2.07,1,0,0,0,0
2643,257,300,3899,1.44,0,0,0,0,1
2644,225,300,5524,1.81,0,0,1,0,0
2645,154,300,4486,1.79,1,0,0,0,0
2646,126,300,6186,1.57,1,0,1,1,0
2647,156,300,8212,1.86,0,0,1,0,1
2648,237,300,7542,1.24,1,0,1,0,0
2649,182,300,8009,2.0,0,1,0,1,0
2650,215,300,5335,1.69,0,0,0,1,0
2651,155,300,6478,1.35,0,1,1,0,0
2652,187,300,6980,1.36,0,0,0,1,0
2653,160,300,7359,1.45,1,1,1,1,1
2654,175,300,8263,2.18,1,0,0,1,1
2655,212,300,8294,2.18,0,1,0,1,1
2656,248,300,4024,2.01,0,0,1,0,0
2657,229,300,3830,1.41,1,0,0,0,0
2658,132,300,3840,1.6,0,0,0,1,1
2659,206,300,5204,2.09,0,1,1,0,0
2660,182,300,7991,1.22,0,1,0,1,1
2661,193,300,8460,1.61,1,1,1,1,0
2662,132,300,6570,2.02,1,1,0,0,1
2663,135,300,5238,1.88,1,0,1,1,1
2664,185,300,5686,1.85,0,0,0,1,0
2665,224,300,7025,1.61,0,0,1,0,0
2666,121,300,3912,1.38,0,1,1,1,0
2667,185,300,3213,1.96,0,0,1,0,0
2668,279,300,3159,1.88,1,1,0,1,1
2669,235,300,6007,1.53,1,0,0,0,1
2670,216,300,4682,1.61,1,1,0,0,0
2671,193,300,8974,1.7,1,0,0,0,0
2672,236,300,5341,1.2,1,0,1,1,1
2673,260,300,8515,1.52,1,0,1,0,0
2674,136,300,5033,1.25,0,0,0,0,1
2675,257,300,5338,1.56,1,0,0,1,1
2676,218,300,6962,1.37,1,1,0,1,0
2677,201,300,7510,2.13,0,1,1,1,0
2678,249,300,7058,1.41,1,1,0,0,1
2679,134,300,6239,1.29,1,1,1,1,0
2680,156,300,7536,1.39,1,0,0,1,0
2681,167,300,4680,2.15,1,0,1,0,0
2682,162,300,7568,1.66,0,0,0,0,1
2683,242,300,3420,1.53,0,0,1,1,0
2684,127,300,4885,1.62,1,1,1,1,1
2685,261,300,8138,1.34,1,1,0,1,0
2686,208,300,3139,1.94,1,0,0,1,1
2687,190,300,7986,2.09,1,0,1,0,0
2688,131,300,4763,1.8,1,1,0,1,1
2689,211,300,4504,1.76,1,1,0,1,1
2690,236,300,3146,2.11,0,0,1,1,0
2691,132,300,3750,1.38,1,1,1,0,0
2692,148,300,8725,2.19,0,0,0,1,1
2693,218,300,4366,1.47,0,1,1,0,0
2694,215,300,5130,1.65,0,0,1,0,1
2695,158,300,8483,1.67,1,1,0,1,0
2696,151,300,8919,1.9,1,1,0,1,1
2697,146,300,3098,1.6,0,1,1,0,1
2698,219,300,4708,1.49,0,1,1,1,0
2699,197,300,6461,1.95,0,0,1,1,1
2700,126,300,3868,1.75,1,1,0,1,1
2701,252,300,8316,1.47,0,0,0,1,1
2702,238,300,6816,2.2,1,0,0,1,1
2703,210,300,4907,1.82,0,1,0,1,0
2704,170,300,4525,1.72,0,0,0,1,1
2705,238,300,5468,1.39,1,1,1,0,0
2706,122,300,8267,1.2,1,1,0,1,1
2707,239,300,7629,1.43,0,1,1,0,1
2708,183,300,5230,1.64,1,1,1,1,1
2709,162,300,6756,1.22,1,0,0,0,0
2710,168,300,7632,1.2,0,0,1,0,0
2711,245,300,3297,1.4,1,0,1,1,1
2712,122,300,8158,1.28,1,0,1,1,0
2713,132,300,5945,1.99,1,0,1,0,0
2714,154,300,6574,1.4,0,1,0,0,1
2715,138,300,8310,1.76,1,0,0,0,0
2716,253,300,4236,1.61,1,0,0,1,1
2717,264,300,4073,1.58,1,1,1,0,0
2718,157,300,3534,1.85,0,1,0,1,1
2719,252,300,6527,1.58,0,1,0,1,0
2720,174,300,3248,1.31,0,0,0,1,1
2721,202,300,3161,1.67,1,0,1,0,0
2722,145,300,7105,1.99,1,0,1,1,1
2723,241,300,6856,1.22,0,1,1,1,1
2724,130,300,3859,1.55,1,1,1,0,0
2725,225,300,8026,1.6,0,0,1,0,1
2726,270,300,5142,1.74,1,1,0,0,0
2727,262,300,7519,1.38,1,0,0,1,0
2728,122,300,3509,1.84,0,0,1,0,1
2729,272,300,8970,1.82,0,0,0,0,1
2730,165,300,3064,1.33,1,0,1,0,0
2731,138,300,3006,1.98,1,0,0,0,1
2732,199,300,8873,1.68,1,0,0,0,1
2733,162,300,4131,1.2,0,1,0,1,0
2734,159,300,5374,1.78,0,0,1,0,1
2735,280,300,8545,1.53,0,0,0,1,1
2736,269,300,7468,1.95,1,1,1,1,0
2737,270,300,5112,1.77,0,1,1,1,1
2738,164,300,7276,1.61,0,0,0,0,1
2739,262,300,5863,2.2,1,0,0,0,1
2740,269,300,3943,2.16,1,0,0,0,1
2741,132,300,8372,1.84,0,1,1,1,1
2742,168,300,5340,2.13,1,1,0,1,0
2743,212,300,5907,2.1,0,0,0,1,1
2744,199,300,7944,1.43,0,1,1,0,0
2745,186,300,3522,1.78,1,0,1,0,0
2746,160,300,5515,1.68,0,1,0,0,0
2747,275,300,3557,2.16,1,0,1,0,1
2748,248,300,6997,1.42,0,0,0,0,1
2749,126,300,3793,1.88,0,0,0,1,0
2750,263,300,8697,2.08,1,1,0,1,1
2751,123,300,7275,1.61,0,1,1,1,0
2752,254,300,8806,1.58,0,0,1,1,0
2753,219,300,8084,1.46,0,0,0,0,1
2754,238,300,6489,2.16,1,1,0,1,0
2755,273,300,8576,1.58,1,1,0,1,1
2756,161,300,5274,1.64,0,1,0,1,1
2757,197,300,5168,1.77,0,0,0,1,1
2758,128,300,7152,1.33,1,1,0,1,0
2759,225,300,5850,1.77,1,1,1,0,0
