sample_id,roads_needing_repair,water_supply_level,sewer_system_health,emergency_response_time,pending_maintenance_tasks
3345,41,82.47,69.68,15.71,62
3346,45,81.19,62.02,20.1,69
3347,25,92.07,90.36,24.35,44
3348,40,25.62,96.51,10.44,69
3349,22,25.24,92.32,22.58,51
3350,32,33.66,96.19,23.8,53
3351,11,58.72,77.34,5.97,37
3352,9,20.93,97.8,9.79,37
3353,12,60.44,90.47,13.5,14
3354,9,52.45,73.65,12.0,64
3355,44,54.1,94.49,5.18,56
3356,41,84.29,98.72,12.42,10
3357,39,38.45,95.53,23.76,22
3358,21,48.72,67.59,23.78,49
3359,39,61.17,79.25,9.16,38
3360,18,20.79,66.5,19.61,59
3361,38,50.4,93.45,7.52,12
3362,46,85.64,73.12,8.54,33
3363,40,35.29,98.01,16.04,37
3364,34,77.12,96.34,7.91,22
3365,24,36.46,69.75,17.98,32
3366,6,71.36,99.66,19.07,61
3367,36,79.56,83.86,15.18,55
3368,15,33.02,73.43,8.6,64
3369,23,54.25,90.31,23.28,32
3370,16,95.5,69.37,23.94,55
3371,19,28.34,65.19,22.33,18
3372,32,95.75,77.29,8.56,43
3373,19,61.36,73.58,13.82,15
3374,34,34.19,66.57,15.87,70
3375,42,23.72,72.71,12.14,27
3376,40,44.49,87.32,10.13,64
3377,43,94.23,98.12,8.2,63
3378,36,90.41,85.51,22.09,26
3379,46,52.37,81.9,10.28,22
3380,35,88.07,97.57,15.16,11
3381,48,43.2,60.89,17.96,58
3382,35,44.26,66.99,12.2,56
3383,14,28.05,75.45,17.57,48
3384,23,20.79,80.5,13.56,32
3385,42,86.31,69.81,16.6,47
3386,47,84.08,85.13,10.07,57
3387,26,74.39,70.1,5.18,46
3388,29,62.64,90.47,7.28,50
3389,36,77.24,91.19,13.35,14
3390,7,40.49,95.26,20.95,35
3391,27,38.11,89.86,15.93,34
3392,38,30.36,92.93,5.02,18
3393,25,30.52,98.16,19.78,46
3394,39,94.93,95.94,21.06,46
3395,24,40.41,62.34,10.37,44
3396,9,75.51,70.35,17.52,53
3397,46,76.39,85.99,22.63,20
3398,38,31.46,63.45,19.93,62
3399,39,56.83,72.04,12.21,46
3400,47,58.75,92.16,20.25,69
3401,49,36.25,68.83,7.26,30
3402,30,81.68,85.01,15.44,52
3403,5,39.27,86.78,8.48,25
3404,41,83.47,96.17,18.6,15
3405,35,36.71,71.05,18.36,28
3406,38,89.45,80.06,6.2,42
3407,12,56.99,67.55,23.5,38
3408,5,41.0,74.4,12.24,46
3409,19,51.07,81.97,21.54,64
3410,37,49.59,67.37,24.57,57
3411,16,56.75,79.29,9.03,28
3412,23,46.85,77.4,13.61,52
3413,50,80.07,98.93,13.43,50
3414,13,59.72,78.32,8.06,39
3415,34,63.91,83.82,6.96,28
3416,24,45.79,83.62,24.38,30
3417,46,36.08,81.73,12.92,29
3418,8,49.41,63.64,17.5,55
3419,8,40.83,66.19,16.37,31
3420,7,46.19,61.63,9.82,26
3421,37,60.5,68.26,5.12,38
3422,45,73.99,98.41,14.94,20
3423,48,50.02,72.32,21.08,11
3424,49,37.99,99.24,14.71,45
3425,11,93.06,79.27,20.35,70
3426,50,54.12,86.78,20.65,25
3427,16,34.94,62.17,15.05,30
3428,44,93.25,61.82,14.07,67
3429,28,93.02,68.6,19.75,46
3430,26,71.16,98.3,19.78,68
3431,49,92.46,75.79,22.48,45
3432,40,49.69,84.06,8.05,47
3433,16,97.9,76.71,22.99,24
3434,19,27.74,63.69,23.11,37
3435,11,97.11,71.2,11.09,49
3436,33,48.31,89.23,8.62,35
3437,17,55.9,63.72,13.83,18
3438,21,60.63,82.14,8.05,51
3439,36,62.42,80.81,24.82,61
3440,16,42.77,88.6,6.05,28
3441,48,89.24,79.11,18.93,58
3442,6,76.04,64.3,13.39,51
3443,35,32.52,95.22,20.44,44
3444,41,98.25,61.53,16.78,52
3445,14,24.98,69.05,5.18,52
3446,45,66.6,66.98,22.6,69
3447,41,92.82,76.51,9.91,61
3448,30,68.9,96.08,20.42,14
3449,16,34.12,66.42,16.64,62
3450,39,54.2,95.95,6.28,64
3451,5,73.52,70.36,19.86,48
3452,21,48.7,65.55,13.06,41
3453,20,95.73,67.04,12.09,53
3454,41,81.74,98.02,12.85,46
3455,25,92.92,97.61,16.29,68
3456,8,37.31,79.03,8.55,66
3457,31,46.17,75.94,11.24,10
3458,12,93.08,66.12,9.35,49
3459,34,57.22,86.03,14.53,36
3460,45,44.53,76.11,14.46,45
3461,11,91.54,76.49,13.03,61
3462,22,63.27,63.59,12.22,28
3463,46,95.83,66.22,13.38,40
3464,36,31.02,85.99,13.89,65
3465,8,97.77,75.15,22.57,19
3466,6,53.85,77.13,20.56,48
3467,14,80.38,69.34,16.51,60
3468,43,45.24,85.99,10.86,24
3469,30,20.67,80.27,20.0,19
3470,6,59.95,69.93,21.67,67
3471,34,23.31,74.26,19.38,31
3472,37,89.96,74.69,16.06,37
3473,7,38.92,69.91,15.04,20
3474,5,41.38,92.97,23.41,29
3475,21,34.32,69.12,15.39,16
3476,21,23.66,76.02,7.35,60
3477,29,76.95,74.44,5.41,63
3478,29,64.48,72.76,18.62,19
3479,12,67.54,93.58,21.39,61
3480,14,77.99,84.27,11.41,35
3481,27,20.83,82.48,21.75,41
3482,33,61.3,93.17,14.59,34
3483,27,42.65,68.65,15.02,19
3484,22,77.81,91.17,22.8,44
3485,14,90.81,90.48,7.5,24
3486,24,36.02,63.91,18.63,23
3487,27,84.08,72.88,10.33,42
3488,48,29.48,89.85,16.3,49
3489,33,50.55,77.95,8.25,17
3490,9,61.75,66.39,13.5,19
3491,21,52.49,84.44,18.4,40
3492,35,41.17,79.44,17.99,43
3493,35,83.01,93.15,6.56,62
3494,6,49.88,60.34,20.73,10
3495,35,47.7,91.96,23.91,33
3496,49,59.85,96.77,5.04,65
3497,33,41.32,78.26,23.18,26
3498,23,90.29,83.39,5.87,42
3499,17,51.48,82.83,7.12,43
3500,42,98.33,68.81,9.23,58
3501,33,98.4,92.06,14.58,38
3502,40,96.64,76.58,11.22,52
3503,27,91.27,81.45,11.71,34
3504,14,83.34,75.06,19.94,51
3505,16,78.19,92.96,14.17,10
3506,26,84.56,73.78,17.5,50
3507,15,86.35,96.25,9.76,46
3508,21,22.96,99.36,14.18,15
3509,21,99.21,93.49,9.88,37
3510,24,43.42,82.6,18.18,61
3511,16,66.48,76.22,16.85,44
3512,36,39.59,89.38,6.76,25
3513,49,97.79,75.21,11.31,63
3514,49,85.28,62.97,8.06,16
3515,18,52.62,96.62,24.34,64
3516,35,22.41,63.6,23.43,27
3517,23,31.41,61.04,21.8,38
3518,46,92.56,87.6,7.15,26
3519,44,70.19,79.91,10.44,68
3520,7,22.87,91.98,19.08,11
3521,44,91.83,88.93,14.79,49
3522,8,75.41,95.44,13.54,28
3523,36,84.86,81.96,16.13,60
3524,27,33.09,90.76,22.54,32
3525,7,62.76,62.21,15.29,46
3526,7,60.35,87.98,11.86,53
3527,7,42.37,77.48,23.87,28
3528,25,68.94,80.87,7.66,33
3529,41,54.11,93.26,10.44,27
3530,35,98.28,65.16,20.58,32
3531,37,99.67,65.02,24.16,41
3532,5,90.76,97.85,19.06,48
3533,40,85.31,94.29,19.23,15
3534,48,38.69,78.09,8.77,51
3535,36,35.57,76.07,15.55,39
3536,17,24.58,81.97,19.29,65
3537,19,58.61,89.48,11.87,23
3538,28,31.19,83.77,16.71,31
3539,31,39.52,81.16,10.22,35
3540,45,67.71,73.0,19.36,49
3541,12,65.91,96.79,24.58,23
3542,9,62.27,93.69,20.32,16
3543,24,38.44,67.81,14.27,50
3544,38,43.48,97.74,15.91,29
3545,8,57.93,86.73,11.51,35
3546,39,83.35,81.79,8.72,60
3547,33,98.2,74.69,13.97,67
3548,10,23.24,98.24,24.75,51
3549,12,45.13,96.27,8.03,17
3550,45,25.2,65.89,13.24,69
3551,34,61.12,83.77,24.38,67
3552,46,88.58,76.01,9.71,19
3553,36,76.1,71.11,19.45,41
3554,27,93.08,94.13,20.63,65
3555,24,92.11,94.19,24.25,28
3556,10,54.82,95.18,24.35,30
3557,39,78.52,77.21,19.69,29
3558,46,89.55,77.08,5.83,60
3559,38,24.91,62.37,19.23,35
3560,20,59.58,81.53,19.31,29
3561,5,27.01,95.62,22.61,30
3562,41,64.22,79.01,20.79,27
3563,23,88.7,85.84,5.52,59
3564,48,83.57,67.92,13.71,30
3565,6,83.75,86.3,9.33,26
3566,37,27.54,79.46,9.71,25
3567,40,49.09,80.1,21.87,36
3568,34,31.62,62.36,21.6,48
3569,26,90.78,69.22,11.69,27
3570,6,61.06,70.69,9.45,45
3571,38,88.31,94.89,8.03,20
3572,16,94.98,66.37,5.79,19
3573,8,79.12,81.85,7.97,61
3574,22,60.28,91.71,21.67,12
3575,48,33.85,65.01,23.1,33
3576,8,26.15,62.92,8.39,14
3577,34,40.6,89.46,6.12,58
3578,46,50.33,92.63,19.73,46
3579,18,26.52,68.96,18.45,29
3580,20,87.6,69.1,8.33,11
3581,22,33.93,94.48,16.72,17
3582,30,70.07,76.66,17.56,51
3583,43,65.62,80.24,19.8,17
3584,17,61.2,83.87,15.41,57
3585,36,40.51,82.21,16.76,44
3586,44,73.55,98.13,22.54,23
3587,31,69.52,68.65,12.94,27
3588,16,50.94,75.91,14.97,53
3589,33,21.62,99.95,24.29,13
3590,32,37.53,65.73,7.65,11
3591,17,71.61,75.19,8.97,29
3592,14,24.13,68.06,9.94,52
3593,8,79.43,76.57,24.38,36
3594,16,49.34,78.14,23.96,18
3595,43,96.44,92.79,12.23,50
3596,40,99.07,81.74,22.83,28
3597,7,89.35,69.69,16.0,43
3598,40,93.63,99.65,22.62,51
3599,7,75.33,92.93,22.86,53
3600,34,68.12,98.8,8.18,38
3601,28,71.35,71.22,24.52,32
3602,30,31.43,80.88,9.3,53
3603,26,77.94,72.75,15.54,23
3604,26,55.57,87.61,24.43,27
3605,33,62.5,87.35,20.01,41
3606,12,38.67,75.77,17.13,69
3607,16,34.22,67.32,23.16,21
3608,46,39.28,81.15,18.03,51
3609,8,39.82,80.28,7.61,66
3610,8,32.43,82.71,22.64,70
3611,45,39.56,92.5,11.16,24
3612,30,45.83,97.34,6.06,68
3613,27,54.15,67.15,13.83,43
3614,15,93.76,74.2,22.65,16
3615,27,21.17,67.93,6.9,59
3616,21,62.6,66.85,23.06,11
3617,50,27.58,78.91,21.27,63
3618,21,29.86,84.55,23.76,69
3619,32,62.69,78.52,19.73,28
3620,7,91.85,61.33,23.69,33
3621,35,84.33,92.56,18.19,10
3622,39,71.41,81.81,15.04,41
3623,29,77.57,92.0,16.77,55
3624,32,28.28,98.76,16.48,11
3625,47,34.81,84.79,19.53,18
3626,31,29.86,85.19,8.8,12
3627,47,63.43,86.97,19.43,60
3628,33,88.79,65.14,23.83,13
3629,41,48.83,78.08,19.52,27
3630,46,35.16,81.98,20.46,18
3631,33,50.25,84.22,5.83,12
3632,32,62.71,89.99,10.18,62
3633,27,28.39,74.01,24.17,67
3634,38,29.55,89.44,5.59,22
3635,11,83.73,92.49,21.12,59
3636,16,75.25,81.85,20.32,29
3637,18,36.41,69.19,21.55,42
3638,19,20.63,99.8,16.88,10
3639,35,31.82,92.52,5.1,58
3640,12,33.92,82.35,15.99,62
3641,45,27.21,62.91,11.34,17
3642,30,82.55,69.6,5.88,56
3643,42,84.13,60.8,19.36,59
3644,11,86.96,84.42,17.89,59
3645,32,81.94,83.78,19.08,50
3646,34,85.58,77.86,19.25,32
3647,13,77.42,68.15,19.44,62
3648,43,41.92,62.79,22.01,60
3649,24,98.02,79.92,20.52,65
3650,27,75.19,75.92,8.52,45
3651,41,91.57,81.89,13.74,14
3652,23,84.4,71.86,24.13,39
3653,21,74.29,62.14,16.82,23
3654,9,88.28,74.4,19.91,30
3655,13,55.72,68.66,5.32,45
3656,28,64.6,68.3,21.68,60
3657,12,90.69,66.49,21.84,35
3658,33,59.38,65.71,9.04,22
3659,40,54.42,91.9,21.39,28
3660,19,29.9,61.24,15.78,10
3661,6,85.33,67.02,6.2,26
3662,6,62.78,94.8,21.37,69
3663,12,76.23,72.89,22.9,55
3664,32,56.68,84.88,11.06,13
3665,14,23.79,78.54,10.79,62
3666,14,60.02,75.64,8.65,24
3667,27,90.18,89.62,11.52,60
3668,15,65.37,70.57,13.96,50
3669,40,51.56,70.05,22.94,34
3670,43,29.35,80.49,9.55,28
3671,43,93.9,94.14,11.42,12
3672,46,92.8,71.23,17.37,45
3673,7,51.86,84.2,20.1,40
3674,34,59.04,91.87,22.06,63
3675,5,20.36,83.33,10.08,16
3676,6,78.81,75.61,10.45,58
3677,14,42.57,66.17,24.12,21
3678,14,86.72,76.06,7.89,49
3679,28,86.59,89.79,7.69,56
3680,49,49.27,93.73,12.53,64
3681,11,58.34,64.2,24.17,21
3682,50,58.56,89.02,20.14,14
3683,37,98.78,85.72,17.51,14
3684,8,50.04,73.65,21.28,30
3685,34,61.89,71.18,17.77,10
3686,42,57.72,81.77,9.15,51
3687,22,66.04,76.68,14.49,29
3688,35,99.92,61.14,18.8,55
3689,39,93.08,71.99,10.9,13
3690,10,44.46,82.15,18.7,30
3691,20,98.86,83.93,19.31,32
3692,27,65.92,73.38,12.72,68
3693,45,48.36,76.75,22.72,10
3694,19,28.47,68.12,22.58,68
3695,13,91.5,85.5,22.42,48
3696,38,86.47,95.58,14.98,53
3697,38,64.35,85.22,20.59,61
3698,26,30.24,83.04,22.67,16
3699,48,36.71,61.93,9.65,20
3700,11,44.7,94.08,9.98,22
3701,32,52.65,78.69,19.51,22
3702,42,79.93,79.85,21.6,59
3703,41,35.44,72.62,8.64,16
3704,23,79.45,90.08,12.42,54
3705,20,94.34,88.69,14.54,65
3706,11,77.57,74.49,11.21,53
3707,44,96.02,99.36,11.58,27
3708,13,48.27,73.94,8.66,40
3709,14,76.69,60.41,11.4,24
3710,18,99.13,94.71,24.65,38
3711,43,56.11,97.18,13.5,45
3712,6,38.6,71.68,12.69,52
3713,25,26.29,93.87,17.43,65
3714,9,87.02,61.25,5.98,46
3715,20,58.83,77.19,24.94,17
3716,41,89.54,82.13,10.35,33
3717,16,57.22,76.26,14.54,58
3718,36,89.79,69.66,8.04,68
3719,41,97.11,89.81,17.23,58
3720,11,85.82,83.95,13.35,20
3721,35,20.96,78.94,20.55,30
3722,43,66.88,77.61,15.53,10
3723,31,51.63,64.82,8.33,62
3724,44,34.36,67.72,18.72,34
3725,35,95.3,83.77,15.46,32
3726,25,96.24,62.48,12.65,59
3727,12,76.16,83.83,22.59,45
3728,50,34.69,65.37,23.4,13
3729,23,56.16,90.55,14.43,22
3730,44,82.29,63.5,23.76,28
3731,14,60.83,97.07,18.56,20
3732,31,93.94,64.51,17.11,10
3733,48,81.17,62.46,13.78,54
3734,50,39.51,97.24,19.11,53
3735,9,63.67,74.08,18.48,52
3736,28,56.43,75.87,9.99,66
3737,17,50.16,95.89,14.0,16
3738,47,23.37,86.1,19.91,43
3739,26,61.17,93.49,13.91,48
3740,24,68.02,97.42,9.58,18
3741,18,36.89,84.8,17.95,67
3742,23,49.71,81.08,18.09,25
3743,47,73.72,79.61,21.05,28
3744,23,88.48,79.58,20.49,28
3745,15,59.96,65.09,11.94,15
3746,8,77.45,72.19,13.62,19
3747,19,23.78,75.44,21.95,67
3748,31,49.1,65.73,21.29,14
3749,45,37.42,88.64,13.48,39
3750,8,39.55,64.29,17.84,63
3751,46,53.65,73.36,23.53,57
3752,38,94.95,61.38,20.74,42
3753,36,26.42,92.89,14.94,15
3754,21,95.86,61.13,15.71,39
3755,36,94.29,65.68,5.93,30
3756,21,68.63,85.41,6.39,62
3757,8,99.87,73.33,11.73,45
3758,36,20.68,70.61,22.95,24
3759,8,76.64,90.02,7.75,67
3760,14,50.23,74.78,16.59,18
3761,8,96.35,96.07,5.59,14
3762,11,38.32,67.91,13.22,29
3763,37,99.1,78.15,17.32,44
3764,28,67.49,72.39,24.2,46
3765,39,27.92,98.35,23.71,46
3766,14,71.47,69.68,18.42,38
3767,29,32.35,60.31,7.38,58
3768,21,40.41,89.99,10.96,68
3769,20,78.75,73.55,17.52,16
3770,50,89.8,87.41,6.98,55
3771,11,49.55,73.87,18.85,64
3772,20,21.6,93.04,17.54,31
3773,19,26.86,61.69,24.48,30
3774,40,79.29,87.68,9.71,37
3775,40,78.45,79.33,22.78,34
3776,22,44.91,79.45,17.75,59
3777,33,78.34,82.77,8.67,25
3778,27,43.41,92.52,13.3,16
3779,32,61.87,82.11,11.81,54
3780,21,54.26,82.8,15.55,40
3781,13,92.02,84.77,8.21,24
3782,20,20.88,70.82,14.14,70
3783,10,86.12,88.62,19.03,31
3784,18,65.15,91.26,23.41,31
3785,42,50.9,95.59,24.94,64
3786,11,60.42,80.94,9.45,67
3787,15,23.33,74.87,24.54,56
3788,15,80.02,83.25,16.5,38
3789,14,46.11,87.26,7.48,59
3790,42,57.32,95.08,15.62,53
3791,19,23.37,83.43,6.08,25
3792,40,66.55,91.08,24.12,64
3793,18,31.15,94.07,10.21,67
3794,11,93.28,65.56,18.39,45
3795,25,86.78,83.86,20.38,38
3796,28,89.9,68.79,14.24,62
3797,27,83.99,82.02,23.26,50
3798,18,25.05,92.16,14.03,43
3799,11,43.67,65.74,15.51,59
3800,41,64.65,68.67,11.16,14
3801,36,30.39,85.7,8.3,19
3802,44,37.89,92.13,12.26,64
3803,22,98.32,95.63,7.93,43
3804,43,56.38,76.51,14.06,65
3805,18,35.35,97.02,12.26,70
3806,20,30.43,80.35,23.05,70
3807,35,57.57,97.79,5.93,57
3808,14,99.22,94.98,11.44,60
3809,41,78.09,66.21,19.28,45
3810,48,78.75,81.37,5.2,62
3811,21,30.28,64.32,12.09,12
3812,16,50.35,68.64,7.95,64
3813,19,40.01,66.52,22.65,53
3814,45,97.41,81.88,11.65,45
3815,18,39.26,70.15,7.82,36
3816,25,60.31,91.32,19.5,59
3817,43,29.82,91.45,7.34,37
3818,42,79.22,90.32,21.72,38
3819,21,41.63,64.22,21.94,43
3820,13,69.04,74.76,15.42,59
3821,28,45.83,62.76,6.33,27
3822,49,32.16,78.31,5.57,58
3823,27,42.09,81.32,13.67,44
3824,34,43.36,65.01,5.86,31
3825,32,62.88,61.67,17.57,28
3826,32,90.69,87.69,22.88,42
3827,19,96.84,86.5,14.56,58
3828,44,21.32,68.29,9.0,15
3829,25,81.74,97.47,7.6,50
3830,12,66.39,82.68,11.56,32
3831,29,98.92,87.75,7.28,40
3832,7,50.54,60.88,5.18,43
3833,38,49.93,83.85,21.05,63
3834,28,47.37,88.64,22.7,60
3835,24,99.92,97.78,17.47,42
3836,31,36.66,85.45,14.17,62
3837,28,68.81,74.94,19.03,40
3838,38,61.3,97.2,12.63,24
3839,21,61.85,95.86,20.47,12
3840,22,51.85,62.76,20.89,12
3841,34,69.19,91.75,14.76,30
3842,47,50.71,82.63,21.11,67
3843,8,73.8,84.38,18.7,48
3844,24,86.76,94.02,23.38,42
3845,26,85.37,67.9,24.31,29
3846,18,58.52,87.49,20.44,28
3847,37,80.92,93.0,18.9,66
3848,50,86.55,91.93,16.17,18
3849,11,80.44,96.93,19.93,10
3850,46,84.21,93.32,18.51,47
3851,28,55.91,89.23,7.96,59
3852,18,74.41,72.67,18.92,33
3853,15,66.91,83.66,7.38,20
3854,10,90.92,72.65,9.65,16
3855,42,30.31,90.78,19.86,34
3856,46,71.11,84.95,18.93,25
3857,34,25.87,79.45,10.7,43
3858,6,60.57,75.05,17.07,12
3859,29,86.68,79.32,17.39,12
3860,46,56.03,89.88,6.29,59
3861,19,27.26,70.19,15.77,57
3862,11,46.6,97.55,23.83,65
3863,5,70.07,98.99,24.57,41
3864,21,41.54,82.32,7.79,31
3865,48,43.34,70.26,17.59,33
3866,26,59.47,60.21,11.03,46
3867,38,32.49,64.62,6.07,22
3868,10,98.12,93.76,21.13,44
3869,29,82.76,61.19,8.72,15
3870,37,32.3,89.41,20.8,10
3871,27,38.69,86.43,14.23,32
3872,29,91.58,64.48,15.35,38
3873,43,78.51,92.64,16.78,51
3874,23,79.61,71.13,18.07,51
3875,8,75.36,60.45,5.62,19
3876,40,48.16,83.99,11.66,20
3877,36,87.02,64.74,22.51,37
3878,10,40.49,89.9,21.81,12
3879,29,59.12,67.03,18.27,12
3880,43,28.76,86.83,14.01,19
3881,36,34.52,70.98,19.5,67
3882,44,54.36,93.29,10.64,49
3883,38,70.13,81.21,18.03,18
3884,32,21.73,90.14,6.33,28
3885,35,34.31,92.57,17.4,47
3886,13,81.09,99.66,6.8,17
3887,38,85.73,71.73,11.98,57
3888,21,85.78,60.86,5.27,24
3889,50,43.67,86.88,12.06,61
3890,15,48.13,60.81,14.09,32
3891,41,49.04,71.04,23.73,43
3892,7,99.17,61.09,18.98,59
3893,24,40.01,66.45,13.19,21
3894,5,56.05,83.29,5.75,38
3895,6,91.79,80.15,22.59,44
3896,18,81.91,92.37,19.81,38
3897,19,38.67,61.55,21.34,52
3898,41,32.71,65.26,19.58,33
3899,15,93.03,78.49,24.71,24
3900,33,61.35,97.67,19.43,64
3901,20,70.04,60.09,12.81,47
3902,45,62.87,75.11,20.94,13
3903,27,73.02,73.0,16.64,22
3904,37,21.59,73.8,20.1,28
3905,9,86.12,73.75,20.1,28
3906,16,74.24,69.81,10.26,16
3907,39,29.19,82.6,24.26,64
3908,16,30.7,64.68,14.64,29
3909,24,39.89,86.03,17.47,24
3910,32,41.97,69.36,18.52,50
3911,18,42.24,61.08,24.14,18
3912,19,40.49,72.44,9.3,17
3913,30,70.85,86.64,11.07,63
3914,26,88.1,90.7,14.63,36
3915,9,67.04,79.89,8.55,43
3916,20,35.18,68.32,24.88,65
3917,48,51.88,82.67,20.94,39
3918,44,79.68,84.73,10.72,58
3919,36,88.44,89.16,21.56,22
3920,50,72.64,81.49,20.97,56
3921,47,75.1,71.84,12.52,19
3922,34,97.83,64.7,13.28,10
3923,22,40.39,77.92,5.04,51
3924,35,49.72,90.83,19.12,11
3925,19,23.17,74.34,17.89,70
3926,32,52.16,92.47,14.13,31
3927,9,37.91,71.82,19.93,62
3928,23,73.02,83.1,14.76,14
3929,21,80.8,84.04,9.18,42
3930,30,92.1,73.23,11.64,61
3931,41,42.41,75.67,18.3,67
3932,28,85.87,67.67,10.55,50
3933,49,39.84,70.54,19.71,60
3934,21,84.25,82.54,15.64,10
3935,19,80.62,96.84,13.01,30
3936,46,66.49,78.47,24.68,44
3937,35,33.42,66.16,6.93,42
3938,27,43.16,64.24,9.36,38
3939,44,70.42,84.7,19.17,36
3940,24,87.06,73.39,18.71,23
3941,49,37.94,64.11,20.14,70
3942,45,71.54,88.89,19.64,53
3943,48,40.5,97.29,14.13,45
3944,26,63.5,81.07,5.03,62
3945,24,47.57,60.39,18.23,28
3946,7,97.95,80.08,20.06,47
3947,39,92.81,80.93,16.83,39
3948,6,70.62,84.58,15.81,59
3949,29,81.66,78.16,15.74,49
3950,14,37.2,69.98,12.33,58
3951,21,96.33,94.14,8.8,57
3952,37,91.76,69.46,15.65,12
3953,25,27.38,62.76,16.36,49
3954,16,20.2,60.84,24.9,28
3955,42,40.36,72.72,18.24,22
3956,12,37.69,65.52,13.15,36
3957,37,90.19,89.33,22.71,12
3958,24,53.82,68.57,20.64,36
3959,28,51.01,82.27,12.37,55
3960,32,74.95,88.51,9.4,51
3961,39,23.87,76.26,13.13,49
3962,9,88.3,62.57,7.98,58
3963,14,94.8,61.97,8.27,46
3964,25,68.19,98.73,19.73,26
3965,38,99.55,93.88,20.85,35
3966,38,59.12,61.15,11.17,43
3967,46,41.97,66.01,7.25,57
3968,22,83.51,80.07,12.63,35
3969,37,22.6,90.59,9.26,47
3970,45,56.08,65.38,6.27,12
3971,10,34.07,79.37,21.35,61
3972,15,41.7,77.37,7.26,28
3973,35,71.42,90.87,13.1,36
3974,31,27.63,97.99,22.74,14
3975,43,47.24,93.31,7.37,20
3976,17,54.84,65.84,14.54,63
3977,27,21.58,96.65,17.86,68
3978,49,23.81,70.07,8.93,61
3979,31,71.73,92.64,7.37,27
3980,6,43.12,89.42,5.37,58
3981,6,55.14,81.43,21.78,12
3982,44,60.64,99.65,16.17,36
3983,44,38.11,78.45,7.58,17
3984,38,79.18,69.12,18.32,25
3985,29,22.96,84.33,10.91,54
3986,6,80.06,68.93,17.1,16
3987,41,41.92,91.8,13.09,69
3988,28,75.33,86.82,15.86,13
3989,29,56.04,68.02,18.5,20
3990,15,91.88,90.31,7.55,57
3991,6,42.22,89.92,15.35,63
3992,49,36.78,87.43,21.71,29
3993,33,86.47,65.85,10.34,23
3994,7,98.28,97.86,8.35,31
3995,18,81.6,88.39,10.44,33
3996,31,94.91,60.06,20.48,65
3997,36,25.02,69.07,23.97,17
3998,20,97.73,85.49,6.2,46
3999,39,82.11,99.68,6.92,53
4000,38,34.5,72.06,10.73,31
4001,22,65.86,78.42,21.33,52
4002,31,88.34,69.96,22.31,24
4003,22,88.58,88.9,24.7,25
4004,17,59.69,74.35,6.82,22
4005,26,48.33,61.59,20.63,65
4006,14,64.55,64.39,10.6,16
4007,42,55.89,97.8,18.06,23
4008,28,31.58,69.75,17.08,34
4009,38,20.14,73.12,9.21,10
4010,41,80.18,76.46,20.3,41
4011,48,30.22,81.38,8.91,35
4012,34,41.12,99.55,22.83,42
4013,11,48.7,61.73,10.93,10
4014,29,42.94,66.9,13.46,55
4015,19,89.07,79.31,15.08,49
4016,41,99.6,79.54,16.75,22
4017,48,46.68,83.48,17.75,13
4018,9,51.02,96.0,8.95,26
4019,44,55.14,97.31,12.88,39
4020,23,69.79,95.68,9.08,62
4021,11,96.96,65.84,9.34,15
4022,15,69.82,79.82,7.01,51
4023,33,34.13,99.73,16.03,60
4024,30,96.03,93.9,9.1,38
4025,46,29.49,94.97,17.06,56
4026,32,50.23,66.84,5.36,46
4027,28,46.78,68.31,11.22,30
4028,21,24.89,79.28,17.32,38
4029,46,56.85,82.58,8.95,40
4030,15,57.72,79.49,11.06,41
4031,40,66.67,72.0,24.87,11
4032,33,58.1,75.01,19.73,50
4033,30,23.55,87.94,22.45,50
4034,12,69.4,79.48,14.47,64
4035,33,53.0,75.19,14.49,60
4036,17,42.27,81.9,19.03,11
4037,44,29.65,99.7,12.93,57
4038,21,32.56,82.84,8.24,37
4039,37,95.45,65.49,21.56,45
4040,16,70.3,77.07,13.78,21
4041,49,79.93,66.45,17.01,14
4042,23,75.89,94.31,20.51,65
4043,20,55.89,92.71,9.85,38
4044,29,70.2,72.35,7.59,44
4045,41,86.69,65.6,15.48,36
4046,19,70.06,90.83,24.78,41
4047,10,73.97,99.51,24.35,16
4048,48,32.96,83.02,11.78,20
4049,18,89.75,79.19,19.77,10
4050,48,82.7,67.99,8.7,33
4051,27,56.28,76.61,20.94,47
4052,21,39.46,73.04,9.15,46
4053,42,90.06,65.8,11.57,60
4054,42,34.99,83.37,13.84,50
4055,18,34.3,92.46,14.74,30
4056,26,69.06,60.02,15.28,40
4057,14,50.52,71.43,19.94,38
4058,50,74.85,72.6,21.51,13
4059,32,45.54,73.81,21.97,53
4060,38,57.19,88.43,21.59,17
4061,32,53.99,63.74,7.91,13
4062,26,98.76,91.47,10.54,70
4063,49,39.39,76.01,14.82,39
4064,36,64.92,89.24,12.45,15
4065,41,89.54,96.18,19.88,36
4066,24,49.76,81.41,20.05,24
4067,44,39.36,68.92,19.2,36
4068,13,32.58,96.65,10.44,60
4069,21,80.63,91.63,15.63,64
4070,37,57.22,91.45,22.73,38
4071,16,31.34,72.0,15.96,46
4072,32,67.53,85.11,19.93,47
4073,20,57.63,63.07,23.48,54
4074,49,68.98,92.75,11.41,56
4075,18,91.68,98.3,20.35,65
4076,50,41.48,73.32,24.82,26
4077,24,53.88,95.69,20.63,70
4078,14,39.47,87.26,13.05,19
