sample_id,current_usage_mw,avg_usage_last_year,peak_demand_mw,grid_stability,renewable_percentage
4294,749.15,987.96,1448.24,98.61,36.55
4295,678.14,792.33,1239.45,92.62,33.26
4296,1089.26,1046.03,1458.45,88.69,21.19
4297,905.91,999.72,1060.49,99.63,20.0
4298,1214.11,1071.13,1018.92,96.61,32.58
4299,1126.62,742.94,1476.27,98.0,25.53
4300,889.76,701.34,1133.27,85.93,33.97
4301,810.3,738.89,1016.71,89.44,17.85
4302,1236.43,759.58,970.5,96.94,39.65
4303,1146.54,1088.41,1357.31,96.89,37.29
4304,729.96,762.41,1018.3,92.71,24.32
4305,657.75,984.67,992.99,85.82,29.47
4306,863.83,1004.79,1172.96,80.02,39.24
4307,830.35,823.31,1453.36,80.94,35.93
4308,933.29,908.92,993.63,88.44,38.9
4309,867.47,784.14,1079.76,99.66,22.14
4310,1190.08,1076.04,1484.71,96.1,19.24
4311,678.99,1009.25,1239.94,93.69,24.52
4312,1260.26,1022.73,1035.29,93.37,29.97
4313,1027.7,782.14,1453.06,82.81,33.17
4314,643.59,721.32,1000.74,95.35,37.61
4315,768.66,1083.57,1474.58,83.09,21.71
4316,829.59,701.04,939.18,96.94,16.53
4317,708.58,916.67,1197.82,78.38,22.83
4318,976.08,811.0,1219.57,83.51,21.96
4319,696.16,796.23,1478.51,89.21,24.12
4320,1065.54,775.24,1077.12,88.43,11.9
4321,1274.04,1063.61,987.95,83.01,11.54
4322,645.45,792.13,1130.24,81.98,11.92
4323,955.16,1017.33,1497.97,80.72,37.49
4324,673.79,924.35,1448.1,79.47,39.41
4325,630.95,775.19,1223.58,82.12,15.76
4326,761.31,845.01,1082.69,83.71,28.91
4327,1150.29,867.18,1409.04,88.03,33.84
4328,791.61,999.08,1434.07,77.77,36.7
4329,1299.62,712.12,1040.64,86.3,37.49
4330,1298.77,916.5,1271.47,79.51,15.25
4331,1239.24,959.7,1277.36,84.42,28.71
4332,1055.56,720.06,1409.68,82.11,38.31
4333,977.39,1010.33,1358.52,88.89,39.01
4334,1278.34,1060.03,952.79,78.13,38.89
4335,997.32,800.15,1368.18,82.03,37.45
4336,773.89,704.42,1445.64,94.25,24.31
4337,701.53,815.94,1081.28,85.85,11.63
4338,687.29,1043.5,1384.66,82.46,23.18
4339,855.88,962.34,1192.29,85.42,19.57
4340,802.68,1002.61,945.05,95.88,13.92
4341,820.02,714.9,1462.84,83.85,26.68
4342,692.65,739.56,1388.88,98.33,34.78
4343,875.36,804.55,944.97,94.64,18.48
4344,713.5,883.54,989.87,87.71,20.71
4345,1128.81,718.22,922.39,83.35,12.61
4346,801.29,767.37,1076.9,90.31,21.69
4347,1125.65,786.24,1138.47,85.7,22.47
4348,800.46,1020.94,975.81,76.23,35.79
4349,876.94,894.89,1492.05,76.58,24.14
4350,1299.65,978.23,1004.98,90.37,18.33
4351,1014.19,888.96,1067.83,82.62,11.5
4352,733.76,912.24,1235.25,85.47,22.49
4353,764.56,1053.97,1097.23,84.33,28.82
4354,1053.99,910.65,1245.49,75.86,38.87
4355,862.49,989.14,986.46,95.03,28.11
4356,1111.44,918.82,1164.27,83.07,34.48
4357,1286.31,838.8,1307.27,83.29,37.93
4358,869.27,832.46,1326.32,86.41,16.59
4359,1131.11,857.58,1473.82,83.56,26.86
4360,849.03,839.77,1002.02,84.22,37.95
4361,1299.26,1057.54,1074.09,92.49,27.01
4362,952.25,820.32,1033.17,90.14,23.07
4363,1139.08,750.01,1398.28,99.6,16.33
4364,1168.0,726.31,1387.22,96.44,10.78
4365,881.4,870.58,1319.71,94.55,11.22
4366,1293.15,1045.22,908.6,80.55,32.79
4367,1195.87,926.09,1360.23,91.43,26.23
4368,753.91,858.07,1328.09,76.14,13.31
4369,1011.46,1033.37,1043.34,76.79,17.58
4370,773.28,707.21,1134.75,77.28,18.29
4371,638.94,975.51,1358.41,86.72,28.08
4372,1123.41,941.74,1137.0,94.3,28.25
4373,1018.68,785.25,931.21,95.91,29.99
4374,1262.37,1043.39,1073.93,99.26,15.34
4375,954.86,998.22,1337.0,79.26,31.16
4376,683.12,882.42,1183.53,76.47,18.58
4377,804.8,925.11,995.2,80.03,39.43
4378,720.49,749.46,1041.07,92.91,10.12
4379,995.74,1057.7,1224.84,91.86,22.62
4380,703.38,751.74,1314.6,88.43,39.88
4381,891.7,968.93,1297.27,96.89,39.65
4382,708.59,819.24,1230.92,85.16,37.21
4383,1292.37,1028.67,1356.65,79.8,21.18
4384,1200.2,861.49,983.07,99.06,18.9
4385,1236.01,1056.52,1476.18,80.51,38.0
4386,1213.09,1028.32,1487.56,96.21,19.33
4387,1068.72,748.53,1403.54,83.08,23.36
4388,1146.19,1026.02,926.66,86.88,30.4
4389,688.55,965.22,1374.12,76.63,30.3
4390,749.98,700.9,1255.96,87.45,34.9
4391,906.16,873.76,1442.43,93.16,27.73
4392,600.33,820.31,929.38,90.39,39.36
4393,1065.97,1041.91,941.58,89.95,21.46
4394,909.2,1047.37,1204.02,82.14,16.69
4395,1011.7,817.33,1030.47,86.88,31.79
4396,854.67,953.72,985.28,85.33,35.8
4397,638.5,895.82,955.83,84.96,28.14
4398,817.22,778.95,1130.17,93.21,35.04
4399,1135.92,921.27,1356.67,86.25,18.59
4400,819.97,1015.81,1368.77,75.53,37.64
4401,885.72,769.78,1253.53,93.44,12.96
4402,1174.52,750.71,1258.32,92.73,14.17
4403,867.68,834.35,1406.17,93.91,36.39
4404,803.94,720.38,1060.16,78.5,38.8
4405,956.6,753.63,918.35,80.88,37.93
4406,1184.33,767.38,1419.78,80.9,35.79
4407,1188.56,733.2,1202.58,75.74,18.85
4408,713.35,777.21,1056.18,86.36,30.42
4409,945.14,898.27,1293.79,84.81,33.78
4410,766.23,800.54,1162.36,89.49,29.21
4411,1119.21,971.03,1312.87,99.38,21.22
4412,881.97,1000.72,1120.48,88.1,14.61
4413,623.55,912.39,1070.04,80.44,12.81
4414,657.56,950.23,1240.54,95.29,37.69
4415,813.92,962.98,1021.97,81.15,28.94
4416,984.83,715.7,1394.08,76.78,31.54
4417,626.81,1030.95,1392.41,78.83,31.85
4418,962.61,985.78,1365.92,76.11,38.46
4419,663.19,728.75,1097.81,75.7,31.48
4420,820.17,943.95,1192.62,92.84,28.1
4421,1138.45,1022.61,1052.08,81.26,13.4
4422,773.79,951.22,1319.44,90.98,16.2
4423,956.17,1010.12,1087.27,83.29,20.07
4424,1200.78,1008.96,1187.67,91.4,30.22
4425,1266.72,819.26,1340.93,96.31,21.77
4426,901.56,963.6,1213.52,89.37,18.52
4427,1128.03,1004.01,963.38,87.26,16.19
4428,1052.14,984.72,931.57,79.65,11.24
4429,660.98,790.59,1437.15,86.93,12.54
4430,990.98,925.88,1041.24,96.15,32.94
4431,955.01,876.24,911.94,89.57,32.17
4432,835.99,1088.2,1411.28,94.16,26.59
4433,680.09,768.51,1382.56,81.25,32.11
4434,730.4,729.18,1064.03,96.9,16.18
4435,1113.58,1095.02,1229.12,83.97,16.64
4436,1016.46,815.4,907.21,84.15,32.43
4437,993.13,860.86,1453.45,81.9,21.12
4438,866.16,864.21,999.88,99.92,39.81
4439,866.34,740.25,983.97,88.54,30.17
4440,727.39,914.86,1336.89,81.02,29.54
4441,1025.03,734.37,1003.75,81.42,28.24
4442,1233.8,868.34,1024.43,89.8,11.73
4443,915.22,904.75,994.64,85.45,38.86
4444,819.9,1014.58,1090.59,91.5,17.91
4445,1262.97,772.7,1003.9,84.31,25.82
4446,1091.62,1057.77,1143.83,80.04,15.77
4447,1026.94,976.76,1339.55,95.52,27.6
4448,671.85,857.97,1289.4,82.95,22.22
4449,655.64,952.08,1103.45,78.33,21.79
4450,1246.47,741.22,1444.79,79.17,35.18
4451,1116.34,840.6,1146.95,88.34,30.91
4452,926.13,848.14,968.6,77.08,27.35
4453,1220.93,984.9,955.83,83.94,22.87
4454,815.21,1008.71,1377.5,99.31,35.3
4455,1060.3,1086.88,1437.36,77.72,27.1
4456,697.78,817.2,1488.45,92.89,14.11
4457,735.1,870.75,918.91,96.05,29.89
4458,1068.95,756.49,1104.2,80.61,36.78
4459,1001.98,845.52,1382.07,85.73,19.54
4460,974.67,895.26,1021.98,98.09,36.96
4461,690.43,702.8,954.55,85.05,21.79
4462,874.57,916.04,966.69,92.2,24.8
4463,1095.31,910.05,921.15,79.05,38.8
4464,737.5,765.37,981.25,93.8,24.15
4465,773.58,794.68,1060.27,85.43,14.12
4466,729.64,1013.55,986.53,96.09,17.31
4467,1126.42,791.9,1449.81,87.93,39.32
4468,805.79,739.38,1340.63,99.97,10.31
4469,931.18,905.24,1034.22,75.58,39.89
4470,814.33,772.49,1173.12,88.32,23.04
4471,621.57,966.76,1370.25,91.54,37.26
4472,939.84,742.65,1292.88,83.91,32.08
4473,629.93,1020.74,1071.41,97.36,27.9
4474,920.96,1072.42,1468.34,80.15,27.49
4475,879.79,959.96,1411.95,99.03,18.02
4476,716.79,1002.19,1029.21,99.33,16.79
4477,769.35,977.71,1290.09,80.53,11.26
4478,1066.82,1058.57,903.19,82.28,19.12
4479,1199.02,773.41,1227.31,98.25,31.06
4480,1058.66,944.45,1211.43,87.06,18.27
4481,767.72,966.74,1365.94,89.86,23.02
4482,1234.5,1016.81,1097.21,78.19,29.62
4483,1158.67,1003.44,1411.62,96.29,23.43
4484,668.05,778.78,1311.97,81.47,14.73
4485,957.21,823.1,960.29,86.3,33.28
4486,1015.13,874.85,1180.05,80.6,30.35
4487,1061.22,1096.65,1339.8,96.43,27.91
4488,611.44,935.95,1267.41,87.26,19.78
4489,1011.21,825.78,1375.15,80.13,36.72
4490,1179.52,1076.52,1412.23,93.33,38.31
4491,841.34,718.27,1421.89,89.12,11.64
4492,1122.54,1020.79,1090.63,86.18,24.5
4493,1215.1,885.56,1288.96,90.03,23.04
4494,1279.25,781.39,1484.29,89.67,19.81
4495,649.09,1014.59,1032.73,81.55,11.84
4496,805.08,705.12,1349.57,94.82,11.03
4497,813.69,787.44,927.87,88.82,38.17
4498,1019.1,987.38,1210.57,91.31,20.1
4499,1117.13,992.33,1019.89,82.82,13.34
4500,1277.07,846.14,1105.46,85.43,16.42
4501,705.94,738.34,1433.69,81.24,19.3
4502,757.15,948.43,1171.69,78.31,20.32
4503,1210.87,714.45,1104.91,96.5,29.88
4504,888.16,805.24,1361.78,91.14,12.49
4505,753.42,809.13,1232.32,92.63,11.51
4506,1124.66,741.66,1240.88,88.02,36.84
4507,600.73,978.52,1234.13,78.76,26.95
4508,1035.31,1096.69,1124.97,89.54,10.89
4509,1053.88,1009.32,1140.91,95.37,19.53
4510,896.39,870.7,1273.54,84.24,39.09
4511,949.62,856.78,1058.44,90.98,10.21
4512,645.32,961.39,1475.55,97.75,21.37
4513,689.81,746.31,1434.87,94.47,13.02
4514,1298.51,1039.31,1487.33,96.15,14.74
4515,1024.99,867.56,982.78,93.09,31.66
4516,822.29,936.1,1220.48,99.18,34.83
4517,764.04,709.81,1076.24,84.25,17.01
4518,961.24,1093.64,1052.67,90.05,32.88
4519,726.82,913.86,1043.37,96.72,22.69
4520,678.48,1092.33,1293.91,79.83,37.59
4521,870.52,853.93,935.69,98.27,27.87
4522,704.12,967.4,1432.83,94.76,17.95
4523,842.38,827.19,1279.3,89.71,26.54
4524,1165.1,735.67,1179.56,99.94,20.8
4525,682.1,844.17,1040.93,75.18,29.72
4526,987.34,809.38,1497.92,94.0,33.0
4527,737.29,1064.15,1423.41,83.32,13.43
4528,731.36,892.59,964.05,95.74,39.61
4529,1255.3,1038.01,1153.51,96.81,10.52
4530,1071.3,996.05,1239.85,75.74,38.7
4531,1211.97,845.6,1219.39,76.32,21.79
4532,794.02,1032.63,1356.8,85.08,23.38
4533,953.51,896.95,987.2,76.73,34.1
4534,1196.99,793.75,1306.11,93.75,39.8
4535,786.09,1079.36,1134.79,81.75,27.94
4536,893.55,918.75,1329.59,98.05,37.52
4537,1265.01,864.19,1245.52,92.12,10.07
4538,1250.81,825.66,1177.58,85.08,36.03
4539,647.24,1006.81,1491.96,89.08,37.95
4540,844.97,878.21,1420.33,83.61,20.06
4541,1028.82,962.61,943.94,82.67,11.15
4542,1170.61,864.94,1350.35,84.56,10.41
4543,940.19,1041.49,1362.0,92.63,17.26
4544,621.6,1023.85,959.26,88.09,28.38
4545,1040.84,759.07,1473.91,98.6,20.46
4546,771.42,1016.45,1332.55,91.89,20.46
4547,801.12,1076.52,1239.79,94.18,19.36
4548,1083.52,970.65,1497.58,87.0,19.44
4549,1103.68,887.4,917.93,82.98,10.62
4550,1270.98,786.39,1434.96,80.82,36.34
4551,1025.97,1010.79,1253.23,86.67,17.9
4552,862.95,754.28,1264.6,83.9,23.28
4553,629.05,718.12,1088.55,96.7,25.0
4554,1083.33,997.26,1050.84,84.99,20.97
4555,684.48,1095.3,1046.46,96.44,25.08
4556,1214.42,936.37,1266.97,93.06,20.49
4557,754.96,845.76,951.41,83.64,23.87
4558,1100.75,809.79,1023.97,79.07,38.87
4559,781.71,997.39,1078.12,80.97,16.74
4560,1285.62,1081.3,1195.38,75.54,38.92
4561,967.66,733.06,1251.58,76.64,28.81
4562,606.04,1059.55,1200.06,76.35,30.55
4563,615.07,816.0,940.87,97.89,38.72
4564,645.59,1039.9,1439.51,98.07,16.48
4565,657.49,883.9,1122.72,79.34,34.83
4566,1291.89,879.27,1145.79,77.84,34.16
4567,619.23,755.86,1040.07,76.71,29.05
4568,1165.95,1057.21,1368.4,87.1,28.76
4569,779.6,1072.26,1230.21,99.79,27.47
4570,1240.21,1010.14,1405.37,83.58,11.8
4571,623.48,805.97,901.08,94.39,26.77
4572,672.01,978.8,1330.82,77.98,16.01
4573,1205.1,850.09,985.56,80.86,39.76
4574,938.37,853.34,1159.64,79.72,20.66
4575,845.99,1087.54,1195.02,82.76,10.1
4576,1123.89,854.16,1391.41,99.84,31.9
4577,918.83,934.51,1248.96,88.43,27.89
4578,1046.41,870.89,1013.44,79.57,29.41
4579,1115.16,1028.85,1130.14,78.59,34.92
4580,1140.02,1026.31,1165.87,81.47,32.64
4581,1267.04,994.47,1065.97,80.6,38.93
4582,1127.79,969.23,1098.49,92.01,37.01
4583,782.58,1016.54,1408.4,93.7,23.65
4584,1083.07,806.86,1269.76,96.83,32.02
4585,1120.11,953.83,926.69,82.91,32.07
4586,630.41,1051.36,1134.87,85.37,19.94
4587,938.43,778.28,1194.8,90.79,17.04
4588,941.4,803.55,1245.45,86.22,11.02
4589,1097.81,729.12,1274.37,95.56,18.77
4590,1267.43,1045.05,1124.81,79.59,36.27
4591,1151.24,746.8,1042.28,79.64,13.91
4592,1082.99,997.49,1141.25,98.3,37.97
4593,1283.76,1053.84,931.05,98.91,22.19
4594,1162.85,920.27,1028.37,88.15,12.51
4595,808.17,969.83,1195.72,75.4,38.98
4596,630.24,1067.06,1428.47,89.42,11.59
4597,657.31,748.68,1305.96,84.41,17.01
4598,680.89,998.07,1136.56,99.3,15.01
4599,678.75,946.04,1381.85,75.35,11.52
4600,1271.19,906.22,917.07,94.71,30.2
4601,1188.33,805.44,1114.47,86.87,30.32
4602,1098.84,1093.13,1142.75,76.74,10.58
4603,944.22,810.25,1155.03,84.48,21.39
4604,1272.22,970.78,1176.82,99.89,20.63
4605,688.66,865.47,1296.84,85.68,33.91
4606,654.61,906.38,1370.07,98.59,38.87
4607,813.78,1077.84,997.52,87.11,38.53
4608,602.94,982.75,1106.34,89.91,19.51
4609,1224.02,936.4,1080.71,96.42,26.83
4610,918.44,1061.83,1292.5,79.98,26.48
4611,931.98,708.11,1401.86,97.58,18.65
4612,1137.58,907.31,1188.53,99.68,31.8
4613,750.62,739.45,1237.78,76.49,36.26
4614,989.86,1094.42,1192.47,83.43,20.58
4615,1248.37,1028.99,1381.88,89.46,34.69
4616,1257.05,992.95,1258.4,94.76,26.73
4617,702.19,762.63,1090.66,77.15,30.76
4618,892.49,1017.4,1459.04,97.52,13.98
4619,912.45,717.52,1440.34,92.7,21.03
4620,910.37,978.37,1061.02,86.03,14.55
4621,1156.16,833.72,963.52,80.39,16.25
4622,1256.34,995.55,1047.54,95.23,37.61
4623,607.19,733.04,1494.71,99.01,21.79
4624,993.47,986.43,1119.53,77.09,38.94
4625,1175.17,811.65,1110.83,88.8,12.03
4626,1162.59,708.2,1209.09,90.52,12.77
4627,944.15,1044.69,1147.93,85.35,23.67
4628,764.75,942.93,1055.48,76.16,14.81
4629,800.35,1048.88,971.93,97.41,16.55
4630,1299.12,924.64,1277.02,93.71,16.08
4631,627.97,892.09,1129.49,93.61,36.99
4632,622.02,881.51,1320.0,85.04,22.47
4633,1153.53,883.6,1064.5,99.45,38.62
4634,1210.67,1039.14,1334.36,76.27,14.94
4635,918.69,832.76,1413.92,96.1,33.42
4636,1243.43,975.38,1091.05,77.79,24.84
4637,857.99,832.49,973.77,80.98,25.74
4638,798.7,757.23,968.57,88.47,33.74
4639,1244.32,752.18,1061.92,86.08,21.75
4640,842.83,895.81,1018.02,95.06,21.58
4641,1254.23,770.32,1301.72,85.79,15.91
4642,1123.89,763.9,1360.0,78.15,30.62
4643,1227.17,910.25,1053.98,89.78,25.4
4644,925.87,864.39,1235.54,76.94,39.04
4645,881.22,769.49,1489.61,90.18,39.65
4646,998.57,753.65,1156.94,98.39,31.05
4647,1199.31,807.99,1497.06,81.36,26.34
4648,1175.76,757.95,1154.53,93.69,12.1
4649,919.52,922.02,939.78,82.86,33.34
4650,727.63,857.3,1306.89,95.73,39.46
4651,1089.16,861.01,1447.35,94.54,11.7
4652,746.89,754.85,1481.64,92.74,11.44
4653,923.42,954.28,1348.77,96.38,11.46
4654,1234.94,905.68,1422.88,76.39,35.01
4655,1246.12,912.87,1104.5,86.09,12.87
4656,753.16,760.69,1411.7,98.65,32.55
4657,1161.47,1067.5,1332.76,99.83,32.36
4658,1151.41,973.83,992.83,99.26,24.17
4659,1191.46,822.08,1419.9,97.21,38.78
4660,953.36,773.77,960.26,76.34,38.41
4661,1154.32,1067.35,1364.01,88.72,26.84
4662,685.54,815.2,1382.08,75.73,27.5
4663,1205.39,862.32,1267.15,87.66,19.74
4664,979.07,1098.66,1235.78,99.82,29.03
4665,781.83,967.51,1303.28,92.55,33.17
4666,1039.71,985.38,952.33,82.92,30.18
4667,1070.66,711.31,1475.56,98.07,34.92
4668,934.04,873.57,1496.5,97.75,17.26
4669,1128.6,843.59,1328.8,94.07,37.39
4670,623.03,814.79,1358.1,78.73,15.0
4671,1285.96,740.93,1203.42,93.2,36.19
4672,1030.3,915.49,1383.57,99.22,32.79
4673,980.99,736.44,1464.69,75.88,10.53
4674,1031.87,1078.52,990.15,86.38,21.97
4675,631.8,848.49,1481.52,78.6,35.24
4676,620.02,839.8,966.1,77.53,33.11
4677,876.82,1037.06,1414.26,96.63,38.6
4678,909.97,889.44,1251.02,94.5,32.38
4679,966.42,1000.01,987.78,86.99,22.09
4680,680.02,1012.33,1264.47,82.63,38.0
4681,960.91,721.64,1193.03,86.17,21.78
4682,818.4,871.74,1469.17,78.39,22.92
4683,1012.58,1092.2,1312.32,82.76,24.97
4684,1259.09,705.98,1068.32,94.09,14.67
4685,1029.85,815.77,1384.34,97.97,30.23
4686,963.2,708.33,978.35,94.86,12.15
4687,1025.75,989.26,952.22,99.44,25.44
4688,906.44,984.23,1196.27,87.43,29.16
4689,1266.62,842.67,1196.29,92.76,21.8
4690,1243.28,904.58,1075.45,87.78,26.44
4691,1118.85,938.74,1238.87,84.94,12.03
4692,1165.96,714.19,988.61,86.76,33.16
4693,745.41,864.84,985.0,85.56,16.51
4694,1056.86,951.95,1274.99,78.77,13.42
4695,820.76,836.47,1473.74,80.82,29.7
4696,684.05,744.66,1467.5,86.06,16.36
4697,686.99,1044.55,1010.64,78.25,31.7
4698,619.83,1095.32,1018.07,80.66,26.25
4699,1019.51,965.0,1118.25,89.39,22.21
4700,969.48,893.17,1464.93,75.96,28.43
4701,803.94,867.78,1354.75,79.63,36.14
4702,872.76,894.43,1178.42,95.68,12.13
4703,916.05,814.69,1413.44,83.73,23.61
4704,788.74,800.39,1312.0,85.41,22.93
4705,673.9,1056.71,1235.02,79.72,11.03
4706,891.49,1007.07,983.78,84.23,36.09
4707,1128.99,978.09,955.65,98.54,36.25
4708,1071.49,947.87,1211.29,94.24,35.12
4709,853.0,869.09,1028.06,87.89,16.03
4710,1139.86,836.52,1451.41,82.26,36.79
4711,1158.44,1057.47,1110.89,77.27,19.56
4712,720.82,768.97,1257.67,80.2,32.38
4713,1150.56,753.8,1025.52,96.82,20.32
4714,924.44,978.59,1393.93,80.57,24.03
4715,1103.08,959.44,1449.71,96.32,23.75
4716,906.65,808.65,934.3,88.13,27.13
4717,663.81,790.23,1278.87,77.81,10.13
4718,856.83,994.93,1252.77,98.17,15.23
4719,1218.44,1067.97,1151.01,89.63,25.29
4720,964.24,854.26,1389.05,96.89,18.99
4721,1101.74,1088.42,1299.48,86.5,22.89
4722,753.45,815.74,920.13,83.45,29.43
4723,1237.3,867.68,962.17,89.82,35.14
4724,782.51,865.54,1296.05,94.12,10.47
4725,959.28,1081.82,1015.38,83.68,33.49
4726,1076.29,808.04,1321.15,89.05,21.87
4727,926.97,1046.24,1027.7,77.8,32.93
4728,1193.29,866.88,1464.57,82.5,26.84
4729,1195.32,861.46,1392.08,85.04,28.35
4730,845.9,936.06,1263.74,96.88,25.24
4731,1038.97,1046.53,918.46,92.48,34.38
4732,1013.72,1097.93,1217.35,82.24,29.44
4733,760.49,830.36,1150.07,97.29,20.24
4734,1148.03,913.76,1057.77,88.5,31.13
4735,860.64,720.23,1195.26,75.69,26.91
4736,1080.45,722.97,1392.7,95.59,34.66
4737,741.24,908.88,1200.58,92.9,34.46
4738,832.09,1000.64,1465.12,83.0,20.16
4739,1212.56,752.67,1449.16,89.55,23.07
4740,761.55,986.46,1392.41,88.88,28.42
4741,1205.9,706.16,1093.96,89.96,14.49
4742,622.98,873.25,1338.24,82.37,26.72
4743,973.9,827.83,1234.23,87.07,16.6
4744,1090.19,919.08,951.57,81.74,17.4
4745,997.82,1045.9,1014.69,83.63,29.4
4746,981.62,1007.23,973.46,92.89,31.6
4747,735.6,952.36,1047.57,80.95,16.49
4748,702.07,760.98,1258.45,85.39,23.29
4749,1110.53,979.79,1478.37,81.44,37.63
4750,1161.51,1091.08,1380.65,80.03,13.5
4751,876.75,992.9,917.63,82.52,19.54
4752,1059.09,913.08,1422.27,75.4,28.33
4753,1026.11,1015.64,924.49,75.08,22.03
4754,971.19,1031.59,1072.39,84.29,31.33
4755,1128.34,734.53,1218.5,96.89,29.68
4756,704.19,739.69,1452.92,98.37,11.1
4757,1270.23,1060.17,1365.27,93.16,23.82
4758,753.82,980.61,1241.55,85.55,16.31
4759,955.62,1074.59,991.4,77.55,22.41
4760,901.4,1019.93,967.64,85.6,37.65
4761,857.48,836.9,1426.72,88.04,18.66
4762,640.14,858.95,1310.42,89.68,34.95
4763,805.19,1011.69,1168.8,79.64,24.61
4764,718.0,871.23,1020.8,84.72,12.66
4765,900.21,722.2,983.8,86.7,17.29
4766,976.69,963.15,1396.81,78.42,38.69
4767,1271.14,867.46,1043.02,96.7,19.25
4768,1177.24,897.77,1444.6,88.19,38.54
4769,1100.11,1084.28,1058.73,90.23,19.19
4770,1046.22,911.06,1467.78,82.91,31.34
4771,690.98,705.93,913.68,83.79,24.75
4772,1201.14,789.68,1289.36,90.91,30.48
4773,767.21,1046.88,1289.33,96.89,38.14
4774,1298.13,759.72,1476.77,96.64,10.58
4775,1098.36,879.59,1001.58,81.93,22.53
4776,674.96,929.46,1309.04,87.61,30.44
4777,1161.31,1071.3,1499.14,78.97,20.51
4778,915.31,1085.76,1353.3,83.42,36.42
4779,1161.07,954.0,1110.1,98.38,16.3
4780,701.76,857.78,1108.86,94.19,35.85
4781,841.64,940.48,950.4,96.79,29.35
4782,602.54,1024.32,1076.43,86.37,23.97
4783,820.14,744.54,953.22,95.03,32.82
4784,941.53,1096.36,934.26,76.06,22.9
4785,1078.68,758.75,1034.77,94.53,28.23
4786,635.57,735.82,970.11,91.86,39.9
4787,1187.41,982.93,1210.48,93.44,32.83
4788,1136.6,1079.15,1044.46,83.5,18.16
4789,1013.37,768.66,1223.44,81.48,25.98
4790,1122.87,1077.46,1490.94,79.22,33.0
4791,1045.09,780.44,929.11,80.94,10.99
4792,703.25,884.65,1019.88,88.74,11.62
4793,898.79,928.65,1200.53,89.55,33.76
4794,1041.67,928.28,1174.28,84.32,39.43
4795,1219.09,888.24,1301.54,84.39,36.04
4796,657.61,978.06,1288.59,77.14,15.78
4797,848.3,737.2,1082.4,88.94,19.2
4798,1147.81,1093.68,1386.68,96.57,11.12
4799,1176.7,879.37,1185.93,92.61,19.94
4800,691.72,860.75,1032.73,87.18,20.88
4801,737.66,791.89,988.74,80.52,39.75
4802,1040.64,747.74,1005.56,83.39,25.25
4803,1121.13,1059.64,1494.3,95.91,18.92
4804,1094.41,1043.82,1139.82,93.84,21.95
4805,842.95,939.61,1026.61,96.34,21.06
4806,1262.28,839.27,1023.14,81.08,36.21
4807,798.57,859.71,975.37,97.42,27.9
4808,1119.79,1070.16,922.72,99.48,39.71
4809,958.44,778.35,1470.59,77.51,26.71
4810,1033.77,985.52,1364.01,85.27,13.82
4811,665.6,920.54,1257.51,87.61,39.01
4812,960.07,952.16,1434.05,83.84,26.27
4813,777.47,720.73,1404.15,97.72,21.69
4814,1087.68,1086.22,1417.86,82.51,27.94
4815,1223.37,723.02,1375.78,94.98,13.2
4816,897.99,712.7,1082.81,78.34,30.96
4817,1128.59,879.31,1147.62,89.78,31.23
4818,763.62,703.1,1078.3,99.42,28.29
4819,1148.54,734.21,986.05,92.77,23.68
4820,1275.57,986.2,1388.56,97.04,37.47
4821,923.15,849.85,991.16,93.35,30.8
4822,1187.97,719.69,1391.12,83.18,15.93
4823,1083.66,775.48,1471.11,90.46,21.88
4824,673.29,913.27,1073.9,85.76,29.25
4825,647.53,736.94,1421.23,96.45,39.31
4826,709.98,991.8,1311.06,81.98,17.98
4827,1070.7,956.51,1086.23,91.99,33.22
4828,618.72,993.57,1290.91,83.19,33.44
4829,758.83,944.41,1013.7,99.02,10.79
4830,1029.17,876.73,1360.13,98.57,23.4
4831,897.87,879.94,1440.83,99.43,26.4
4832,1215.22,838.65,1415.15,96.96,37.24
4833,1010.29,1016.95,1219.59,98.78,24.06
4834,854.62,1019.52,1477.4,94.93,36.86
4835,1047.91,785.77,1108.87,99.83,29.84
4836,1204.34,731.15,1438.43,81.23,36.76
4837,873.78,779.94,1176.42,99.2,30.8
4838,1140.57,848.64,1240.7,94.66,32.01
4839,877.77,811.52,1194.31,91.16,12.46
4840,1078.4,1091.89,1312.78,75.42,38.39
4841,1027.67,933.02,1247.06,83.84,22.77
4842,932.81,707.27,1062.7,97.77,15.23
4843,652.62,998.93,910.77,83.98,35.49
4844,797.21,1088.25,1439.09,93.79,22.36
4845,649.33,784.31,1475.98,85.04,33.62
4846,1215.77,926.97,1494.34,88.98,20.92
4847,712.72,1077.68,969.99,87.78,39.19
4848,1105.58,880.3,952.75,98.06,27.67
4849,792.37,1021.03,1298.53,88.64,34.38
4850,1217.14,754.49,1281.51,88.36,26.44
4851,913.51,953.43,1244.63,84.99,30.06
4852,651.46,1015.45,1168.0,84.58,39.29
4853,667.24,925.39,1001.18,85.49,30.15
4854,855.06,1004.65,1104.54,80.76,14.47
4855,845.18,764.48,1390.01,97.55,30.93
4856,1267.14,940.25,1054.03,98.84,27.37
4857,1051.36,765.16,1333.04,78.72,19.82
4858,1153.09,813.94,1138.37,80.97,26.61
4859,930.9,961.24,1289.25,89.33,36.4
4860,1291.37,920.12,1158.34,83.19,12.79
4861,1060.56,1067.36,1052.88,89.6,29.52
4862,871.39,772.25,980.36,78.71,30.31
